Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
16900;1936;1446;1473
17000;1914;1464;1489
17100;1934;1471;1502
17200;1950;1547;1514
17300;1961;1488;1514
17400;1958;1493;1520
17500;1984;1511;1597
17600;1984;1511;1545
17700;1997;1522;1552
17800;2009;1531;1590
17900;2062;1541;1569
18000;2042;1554;1586
18100;2042;1579;1607
18200;2276;1602;1602
18300;2060;1574;1601
18400;2067;1581;1604
18500;2161;1602;1620
18600;2097;1618;1636
18700;2113;1622;1644
18800;2163;1673;1657
18900;2140;1641;1666
19000;2159;1653;1677
19100;2170;1719;1689
19200;2178;1668;1700
19300;2209;1701;1715
19400;2238;1730;1715
19500;2214;1703;1721
19600;2235;1713;1736
19700;2302;1718;1740
19800;2252;1723;1754
19900;2264;1727;1757
20000;2308;1743;1765
20100;2290;1744;1771
20200;2296;1759;1790
20300;2353;1756;1777
20400;2315;1758;1816
20500;2330;1783;1857
20600;2341;1793;1806
20700;2401;1817;1823
20800;2446;1889;1843
20900;2454;1839;1856
21000;2461;1851;1866
21100;2535;1905;1881
21200;2497;1871;1891
21300;2509;1899;1966
21400;2530;1889;1913
21500;2573;1898;1917
21600;2551;1960;1945
21700;2558;1916;1939
21800;2567;1927;1968
21900;2629;1935;1967
22000;2587;1945;1973
22100;2619;1997;1983
22200;2613;1971;1996
22300;2642;1974;2005
22400;2679;1979;2006
22500;2669;1984;2009
22600;2669;2049;2017
22700;2700;2017;2032
22800;2687;2022;2054
22900;2764;2032;2047
23000;2711;2033;2055
23100;2734;2099;2071
23200;2737;2052;2078
23300;2751;2066;2147
23400;2764;2067;2138
23500;2763;2077;2101
23600;2829;2073;2099
23700;2783;2088;2109
23800;2814;2158;2118
23900;2812;2109;2130
24000;2819;2112;2201
24100;2842;2118;2147
24200;2837;2120;2145
24300;2924;2127;2150
24400;2850;2135;2150
24500;2865;2194;2157
24600;2856;2142;2152
24700;2826;2177;2235
24800;2836;2166;2172
24900;2852;2178;2196
25000;2909;2190;2193
25100;2883;2203;2199
25200;2914;2258;2249
25300;2910;2227;2221
25400;2920;2257;2254
25500;2933;2240;2238
25600;2944;2249;2275
25700;2951;2256;2258
25800;2962;2255;2275
25900;3002;2267;2280
26000;2989;2276;2286
26100;3073;2287;2294
26200;3015;2302;2306
26300;3037;2372;2320
26400;3037;2309;2324
26500;3032;2372;2341
26600;3041;2321;2327
26700;3054;2350;2411
26800;3069;2353;2347
26900;3087;2371;2405
27000;3098;2363;2371
27100;3111;2368;2407
27200;3162;2377;2384
27300;3131;2389;2411
27400;3192;2390;2408
27500;3152;2403;2432
27600;3223;2410;2421
27700;3173;2416;2466
27800;3244;2430;2433
27900;3197;2437;2448
28000;3276;2435;2454
28100;3228;2441;2455
28200;3307;2456;2495
28300;3234;2465;2468
28400;3337;2484;2471
28500;3250;2467;2497
28600;3311;2474;2475
28700;3269;2482;2483
28800;3353;2528;2498
28900;3304;2531;2510
29000;3405;2534;2532
29100;3337;2545;2546
29200;3427;2548;2550
29300;3372;2598;2564
29400;3473;2578;2580
29500;3396;2583;2607
29600;3461;2603;2603
29700;3407;2609;2621
29800;3484;2618;2624
29900;3438;2638;2696
30000;3467;2636;2648
30100;3507;2653;2721
30200;3477;2649;2664
30300;3494;2688;2724
30400;3497;2673;2680
30500;3515;2741;2689
30600;3512;2685;2737
30700;3534;2742;2703
30800;3562;2696;2714
30900;3634;2718;2723
31000;3560;2719;2741
31100;3632;2723;2741
31200;3600;2726;2774
31300;3623;2742;2761
31400;3622;2774;2812
31500;3629;2769;2780
31600;3655;2822;2781
31700;3651;2798;2782
31800;3715;2967;2971
31900;3666;2796;2812
32000;3735;2795;2801
32100;3679;2797;2806
32200;3686;2787;2809
32300;3745;2855;2827
32400;3707;2796;2814
32500;3753;2836;2811
32600;3718;2798;2816
32700;3803;2798;2810
32800;3769;2813;2900
32900;3795;2854;2838
33000;3774;2889;2927
33100;3790;2868;2869
33200;3823;2900;2874
33300;3836;2901;2915
33400;3857;2911;2902
33500;3851;2968;2953
33600;3880;2935;2917
33700;3923;2995;2936
33800;3875;2948;2936
33900;3952;2970;2958
34000;3927;2979;3017
34100;3939;2999;2988
34200;3945;3041;2989
34300;3969;3015;3004
34400;4011;3027;3034
34500;3987;3030;3058
34600;3999;3050;3032
34700;4034;3070;3038
34800;4014;3066;3044
34900;4078;3075;3055
35000;4051;3108;3124
35100;4073;3097;3079
35200;4105;3121;3091
35300;4090;3111;3124
35400;4154;3125;3112
35500;4154;3187;3122
35600;4137;3138;3134
35700;4212;3152;3151
35800;4153;3186;3182
35900;4176;3176;3170
36000;4246;3193;3188
36100;4210;3195;3229
36200;4200;3205;3196
36300;4237;3237;3203
36400;4225;3217;3250
36500;4249;3224;3210
36600;4237;3256;3218
36700;4248;3269;3246
36800;4275;3243;3220
36900;4276;3301;3238
37000;4289;3293;3263
37100;4358;3296;3262
37200;4320;3346;3298
37300;4326;3352;3288
37400;4406;3326;3297
37500;4360;3367;3340
37600;4376;3357;3322
37700;4464;3362;3334
37800;4399;3418;3361
37900;4420;3384;3344
38000;4484;3400;3369
38100;4451;3490;3391
38200;4468;3418;3432
38300;4492;3421;3410
38400;4491;3483;3452
38500;4499;3442;3460
38600;4551;3445;3437
38700;4543;3493;3443
38800;4530;3463;3505
38900;4539;3474;3455
39000;4596;3531;3471
39100;4583;3537;3486
39200;4597;3521;3482
39300;4672;3521;3495
39400;4624;3584;3510
39500;4625;3530;3534
39600;4707;3541;3523
39700;4680;3574;3531
39800;4663;3547;3575
39900;4665;3557;3544
40000;4742;3564;3549
40100;4693;3637;3553
40200;4699;3591;3585
40300;4745;3587;3566
40400;4732;3640;3570
40500;4728;3612;3601
40600;4735;3603;3577
40700;4817;3612;3580
40800;4769;3651;3569
40900;4745;3615;3586
41000;4791;3631;3586
41100;4829;3668;3736
41200;5018;3698;3648
41300;4868;3683;3645
41400;4989;3703;3654
41500;4990;3747;3671
41600;4992;3786;3706
41700;5013;3742;3747
41800;5069;3747;3713
41900;5089;3808;3719
42000;5042;3778;3750
42100;5071;3787;3773
42200;5111;3806;3795
42300;5147;3816;3771
42400;5111;3883;3781
42500;5123;3827;3863
42600;5124;3841;3799
42700;5204;3860;3851
42800;5191;3903;3832
42900;5171;3892;3873
43000;5181;3884;3854
43100;5264;3898;3852
43200;5266;3941;3912
43300;5240;3986;3878
43400;5259;3934;3929
43500;5271;3932;3905
43600;5342;3950;3917
43700;5301;3956;3964
43800;5302;4027;3948
43900;5312;3983;4012
44000;5325;3988;3960
44100;5402;4005;3978
44200;5413;4066;3984
44300;5368;4063;3992
44400;5378;4033;4088
44500;5377;4046;4014
44600;5420;4045;4018
44700;5485;4072;4026
44800;5404;4129;4030
44900;5417;4096;4052
45000;5415;4082;4051
45100;5448;4082;4032
45200;5522;4096;4059
45300;5496;4134;4059
45400;5486;4197;4070
45500;5495;4132;4113
45600;5518;4151;4123
45700;5557;4149;4106
45800;5588;4160;4116
45900;5605;4220;4123
46000;5567;4202;4135
46100;5612;4247;4192
46200;5604;4190;4159
46300;5629;4205;4155
46400;5707;4212;4167
46500;5657;4208;4187
46600;5675;4306;4187
46700;5661;4258;4228
46800;5666;4233;4274
46900;5699;4238;4229
47000;5708;4247;4242
47100;5743;4258;4233
47200;5767;4278;4235
47300;5729;4350;4240
47400;5756;4324;4287
47500;5778;4310;4321
47600;5766;4303;4281
47700;5810;4321;4270
47800;5835;4321;4276
47900;5861;4319;4321
48000;5831;4364;4293
48100;5797;4387;4307
48200;5816;4378;4329
48300;5829;4351;4369
48400;5849;4354;4340
48500;5877;4360;4614
48600;5907;4365;4325
48700;5907;4369;4335
48800;5881;4452;4325
48900;5866;4389;4329
49000;5871;4429;4355
49100;5877;4391;4380
49200;5895;4402;4368
49300;5853;4406;4368
49400;5816;4414;4337
49500;5843;4430;4345
49600;5909;4425;4356
49700;5860;4489;4367
49800;5865;4497;4386
49900;5877;4471;4413
50000;5891;4468;4470
50100;5896;4480;4454
50200;5912;4485;4450
50300;5947;4506;4447
50400;6002;4512;4443
50500;6008;4527;4445
50600;6009;4564;4459
50700;5975;4587;4469
50800;5991;4571;4487
50900;6000;4581;4538
51000;6009;4609;4538
51100;6011;4573;4543
51200;6015;4579;4517
51300;6046;4594;4541
51400;6143;4619;4580
51500;6119;4623;4551
51600;6158;4635;4571
51700;6150;4643;4598
51800;6140;4651;4588
51900;6135;4662;4603
52000;6150;4673;4609
52100;6166;4679;4628
52200;6172;4718;4679
52300;6203;4714;4652
52400;6237;4728;4686
52500;6246;4727;4717
52600;6224;4734;4687
52700;6234;4784;4715
52800;6276;4742;4683
52900;6258;4755;4686
53000;6260;4759;4689
53100;6284;4762;4691
53200;6311;4775;4690
53300;6333;4788;4692
53400;6375;4796;4703
53500;6345;4837;4723
53600;6369;4845;4735
53700;6358;4852;4739
53800;6440;4878;4755
53900;6411;4865;4781
54000;6392;4895;4775
54100;6404;4938;4790
54200;6419;4922;4788
54300;6421;4896;4814
54400;6449;4912;4819
54500;6453;4917;4839
54600;6467;4940;4895
54700;6481;4930;4904
54800;6501;4926;4880
54900;6477;4924;4880
55000;6508;4973;4943
55100;6528;4952;4923
55200;6536;4933;4891
55300;6531;4931;4887
55400;6558;4952;4896
55500;6541;4966;4906
55600;6563;4981;4914
55700;6574;4990;4922
55800;6587;5001;4968
55900;6612;5020;4986
56000;6611;4988;4983
56100;6612;5004;4963
56200;6626;5012;5009
56300;6624;5049;4987
56400;6641;5026;5034
56500;6651;5047;5013
56600;6664;5044;5038
56700;6686;5088;5023
56800;6682;5054;5047
56900;6683;5051;5031
57000;6690;5077;5068
57100;6724;5079;5015
57200;6698;5089;5023
57300;6711;5086;5028
57400;6745;5138;5027
57500;6758;5126;5040
57600;6764;5196;5053
57700;6780;5200;5045
57800;6797;5211;5095
57900;6808;5231;5094
58000;6828;5229;5088
58100;6842;5220;5099
58200;6861;5238;5147
58300;6877;5218;5119
58400;6921;5250;5122
58500;6923;5271;5142
58600;6999;5276;5153
58700;6957;5253;5168
58800;6990;5266;5185
58900;6974;5297;5207
59000;7046;5300;5223
59100;6996;5288;5251
59200;7050;5298;5256
59300;7003;5304;5238
59400;7002;5326;5252
59500;7026;5339;5296
59600;7069;5373;5306
59700;7086;5450;5305
59800;7077;5397;5295
59900;7098;5403;5328
60000;7109;5398;5320
60100;7114;5396;5331
60200;7129;5427;5347
60300;7207;5411;5351
60400;7181;5414;5395
60500;7219;5442;5384
60600;7168;5445;5446
60700;7179;5491;5426
60800;7219;5481;5479
60900;7196;5462;5434
61000;7208;5467;5411
61100;7227;5472;5421
61200;7234;5502;5423
61300;7240;5484;5427
61400;7241;5489;5438
61500;7329;5521;5450
61600;7293;5509;5458
61700;7285;5559;5455
61800;7304;5559;5524
61900;7372;5579;5482
62000;7322;5584;5485
62100;7339;5608;5499
62200;7406;5588;5526
62300;7391;5600;5516
62400;7393;5570;5539
62500;7411;5593;5555
62600;7448;5609;5622
62700;7433;5640;5596
62800;7445;5690;5562
62900;7462;5695;5573
63000;7509;5655;5597
63100;7497;5640;5596
63200;7550;5642;5629
63300;7501;5649;5650
63400;7485;5659;5650
63500;7500;5680;5622
63600;7521;5739;5621
63700;7570;5694;5622
63800;7574;5718;5630
63900;7592;5715;5673
64000;7603;5714;5704
64100;7581;5701;5727
64200;7576;5734;5686
64300;7598;5742;5660
64400;7609;5747;5658
64500;7619;5717;5659
64600;7665;5739;5684
64700;7664;5747;5753
64800;7634;5755;5701
64900;7644;5830;5680
65000;7673;5824;5672
65100;7677;5809;5693
65200;7708;5742;5685
65300;7726;5773;5699
65400;7688;5760;5728
65500;7665;5756;5690
65600;7719;5865;5725
65700;7713;5850;5720
65800;7771;5821;5731
65900;7790;5848;5769
66000;7795;5863;5796
66100;7776;5900;5796
66200;8146;5953;5804
66300;7861;5949;5815
66400;7909;5926;5821
66500;7873;5933;5870
66600;7880;5946;5880
66700;7887;5996;5852
66800;7921;5997;5887
66900;7929;5999;5870
67000;8024;5997;5930
67100;7936;6013;5964
67200;7948;6095;5905
67300;8000;6103;5933
67400;8059;6054;5964
67500;8052;6057;5969
67600;8015;6104;6010
67700;8046;6149;5955
67800;8050;6145;5960
67900;8150;6099;6017
68000;8135;6108;6057
68100;8109;6192;6041
68200;8113;6208;6058
68300;8171;6145;6039
68400;8210;6149;6125
68500;8157;6190;6079
68600;8213;6234;6085
68700;8227;6218;6113
68800;8291;6191;6144
68900;8265;6208;6185
69000;8253;6278;6137
69100;8288;6280;6129
69200;8352;6242;6176
69300;8284;6238;6221
69400;8265;6317;6143
69500;8304;6313;6139
69600;8329;6289;6186
69700;8327;6295;6231
69800;8312;6409;6195
69900;8390;6330;6191
70000;8432;6339;6301
70100;8373;6365;6227
70200;8386;6434;6227
70300;8463;6372;6241
70400;8469;6377;6337
70500;8402;6459;6266
70600;8447;6473;6284
70700;8519;6396;6324
70800;8513;6404;6373
70900;8476;6480;6323
71000;8592;6438;6622
71100;8645;6438;6413
71200;8519;6515;6346
71300;8553;6513;6353
71400;8640;6474;6425
71500;8562;6488;6425
71600;8557;6549;6378
71700;8660;6494;6394
71800;8639;6511;6485
71900;8586;6579;6421
72000;8703;6558;6431
72100;8693;6554;6527
72200;8640;6617;6447
72300;8716;6606;6460
72400;8691;6568;6468
72500;8686;6592;6537
72600;8684;6581;6479
72700;8686;6597;6495
72800;8754;6612;6581
72900;8720;6685;6499
73000;8769;6617;6523
73100;8772;6621;6587
73200;8729;6705;6507
73300;8812;6627;6530
73400;8809;6639;6582
73500;8751;6709;6517
73600;8828;6647;6514
73700;8825;6668;6598
73800;8793;6761;6538
73900;8865;6712;6560
74000;8889;6728;6648
74100;8833;6831;6596
74200;8898;6766;6621
74300;8936;6813;6691
74400;8880;6867;6640
74500;8968;6791;6666
74600;8973;6854;6692
74700;8956;6896;6671
74800;9021;6826;6737
74900;8970;6938;6699
75000;8998;6923;6697
75100;9078;6877;6786
75200;9034;6939;6732
75300;9077;6891;6740
75400;9114;6890;6835
75500;9077;6986;6770
75600;9311;6915;6816
75700;9106;6972;6865
75800;9094;7002;6785
75900;9222;6964;6872
76000;9121;7053;6843
76100;9210;6987;6843
76200;9205;7003;6905
76300;9165;7120;6852
76400;9259;7011;6941
76500;9202;7068;6875
76600;9272;7065;6896
76700;9270;7038;6938
76800;9228;7094;6904
76900;9326;7034;6981
77000;9257;7118;6926
77100;9349;7060;6967
77200;9337;7089;6995
77300;9317;7139;6950
77400;9371;7085;7059
77500;9318;7173;7063
77600;9425;7113;7049
77700;9350;7214;6993
77800;9424;7138;6993
77900;9437;7129;7051
78000;9405;7221;7000
78100;9474;7169;7098
78200;9416;7240;7067
78300;9520;7201;7084
78400;9463;7274;7064
78500;9527;7288;7074
78600;9543;7231;7142
78700;9503;7305;7077
78800;9607;7239;7162
78900;9520;7301;7095
79000;9603;7249;7174
79100;9571;7342;7126
79200;9621;7277;7167
79300;9597;7323;7175
79400;9670;7289;7147
79500;9643;7309;7231
79600;9610;7361;7176
79700;9637;7310;7265
79800;9630;7340;7199
79900;9721;7319;7253
80000;9626;7408;7196
80100;9729;7336;7278
80200;9677;7448;7217
80300;9744;7355;7269
80400;9692;7442;7221
80500;9774;7364;7270
80600;9842;7414;7233
80700;9774;7368;7253
80800;9784;7391;7278
80900;9783;7371;7264
81000;9817;7418;7333
81100;9791;7467;7255
81200;9856;7430;7318
81300;9789;7460;7250
81400;9845;7387;7315
81500;9779;7489;7255
81600;9858;7412;7312
81700;9793;7505;7233
81800;9853;7409;7307
81900;9787;7514;7226
82000;9946;7458;7317
82100;9857;7569;7277
82200;9981;7507;7376
82300;9892;7613;7325
82400;9972;7545;7402
82500;9967;7646;7354
82600;10130;7600;7465
82700;10091;7686;7411
82800;10238;7630;7516
82900;10218;7723;7446
83000;10318;7708;7521
83100;10302;7728;7471
83200;10352;7717;7507
83300;10400;7723;7507
83400;10339;7742;7515
83500;10405;7739;7580
83600;10357;7748;7554
83700;10383;7722;7557
83800;10431;7765;7913
83900;10472;7737;7633
84000;10408;7852;7546
84100;10456;7748;7627
84200;10421;7827;7579
84300;10530;7887;7599
84400;10560;7800;7682
84500;10482;7830;7616
84600;10478;7826;7637
84700;10493;7827;7645
84800;10489;7834;7657
84900;10508;7849;7681
85000;10583;7853;7732
85100;10603;7877;7768
85200;10580;7953;7728
85300;10717;7955;7873
85400;10705;7978;7829
85500;10708;8013;7838
85600;10772;8026;7895
85700;10716;8064;7881
85800;10721;8015;7862
85900;10692;8122;7860
86000;10875;8139;7914
86100;10837;8031;7894
86200;10850;8138;7923
86300;10893;8125;7975
86400;10826;8176;7944
86500;10950;8153;7919
86600;10883;8163;7903
86700;10850;8228;7980
86800;11055;8175;7981
86900;10936;8118;8017
87000;11009;8234;7994
87100;10973;8184;8076
87200;11014;8175;7978
87300;11003;8148;8027
87400;10938;8193;7998
87500;10965;8145;8009
87600;10965;8524;8013
87700;11053;8200;8059
87800;11040;8164;8190
87900;11036;8251;8105
88000;11033;8247;8136
88100;11040;8262;8073
88200;11124;8330;8136
88300;11040;8286;8109
88400;11050;8331;8117
88500;11002;8220;8057
88600;10997;8281;8080
88700;11033;8248;8117
88800;11038;8283;8135
88900;11058;8308;8124
89000;11181;8339;8161
89100;11148;8325;8182
89200;11201;8345;8176
89300;11174;8402;8193
89400;11091;8301;8139
89500;11130;8335;8175
89600;11108;8360;8159
89700;11119;8331;8163
89800;11138;8338;8165
89900;11121;8333;8157
90000;11138;8367;8163
90100;11152;8361;8175
90200;11200;8376;8179
90300;11199;8395;8196
90400;11219;8483;8204
90500;11281;8432;8556
90600;11300;8467;8257
90700;11687;8679;8271
90800;11387;8497;8370
90900;11372;8564;8351
91000;11442;8559;8298
91100;11418;8586;8353
91200;11563;8841;8359
91300;11474;8603;8381
91400;11489;8628;8332
91500;11611;8555;8418
91600;11468;8589;8445
91700;11576;8620;8420
91800;11523;8644;8474
91900;11562;8649;8446
92000;11505;8620;8414
92100;11633;8609;8449
92200;11543;8609;8440
92300;11592;8657;8459
92400;11571;8645;8460
92500;11536;8606;8443
92600;11527;8604;8438
92700;11546;8614;8492
92800;11672;8669;8513
92900;11697;8695;8530
93000;11669;8674;8511
93100;11703;8686;8579
93200;11635;8670;8503
93300;11631;8650;8524
93400;11745;8673;8544
93500;11690;8666;8533
93600;11766;8717;8592
93700;11775;8781;8583
93800;11740;8721;8637
93900;11791;8733;8647
94000;11725;8796;8598
94100;11803;8731;8611
94200;11808;8794;8594
94300;11931;11334;8906
94400;12256;8729;8590
94500;11781;8757;8630
94600;11801;8805;8583
94700;12045;8857;8623
94800;11858;8791;8654
94900;11866;8793;8692
95000;11867;8904;8642
95100;11834;8849;8616
95200;11883;8841;8664
95300;11883;8825;8712
95400;11939;8885;8699
95500;11898;8918;8663
95600;11947;8920;8694
95700;11955;8873;8730
95800;11986;8853;8758
95900;11963;8927;8739
96000;11941;8878;9586
96100;12648;9350;9578
96200;11954;8890;8789
96300;12115;8985;8786
96400;12081;8993;8815
96500;12051;9003;8791
96600;12112;9012;8801
96700;12132;8981;8804
96800;12066;9036;8764
96900;12079;9001;8894
97000;12121;8971;8797
97100;12178;9014;8856
97200;12159;9075;8899
97300;12205;9075;8875
97400;12222;9086;8924
97500;12273;9109;8855
97600;12172;9074;8886
97700;12148;9068;8852
97800;12226;9122;8891
97900;12282;9105;8843
98000;12251;9430;8899
98100;12237;9128;8897
98200;12183;9042;8876
98300;12181;9091;8784
98400;12138;9044;8792
98500;12086;9072;8805
98600;12039;9076;8811
98700;12014;9084;8829
98800;11950;9101;8822
98900;11961;9110;8843
99000;11987;9121;8839
99100;11990;9168;8866
99200;12028;9121;8865
99300;12012;9129;8855
99400;12035;9127;8872
99500;12059;9148;8927
99600;12086;9167;8910
99700;12098;9167;8970
99800;12124;9192;8952
99900;12154;9211;8961
