Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
67900;9098;7555;6617
68000;9133;7575;6608
68100;9170;7617;6641
68200;9152;7629;6698
68300;9207;7615;6689
68400;9253;8065;6703
68500;9416;7705;6710
68600;9263;7695;6730
68700;9326;7672;6746
68800;9317;7679;6774
68900;9330;7741;6799
69000;9347;7818;6786
69100;9391;7813;6789
69200;9400;7771;6831
69300;9407;7797;6843
69400;9450;7853;6868
69500;9510;7835;6870
69600;9482;7800;6911
69700;9547;7823;6923
69800;9605;7972;6944
69900;9569;7839;6943
70000;9573;7920;7039
70100;9588;7941;6980
70200;9631;7944;7016
70300;9639;7964;6991
70400;9673;8052;7019
70500;9702;8069;7046
70600;9727;8076;7108
70700;9730;8092;7113
70800;9808;8138;7116
70900;9798;8109;7133
71000;9807;8177;7182
71100;9807;8225;7146
71200;9853;8253;7181
71300;9880;8295;7198
71400;9901;8246;7212
71500;9927;8281;7233
71600;9969;8354;7233
71700;9959;8361;7260
71800;9985;8375;7352
71900;10008;8407;7302
72000;10043;8711;7313
72100;10096;8448;7334
72200;10126;8442;7339
72300;10115;8489;7381
72400;10146;8516;7731
72500;10207;8518;7415
72600;10203;8529;7430
72700;10222;8543;7436
72800;10231;8613;7450
72900;10273;8564;7462
73000;10272;8635;7495
73100;10299;8648;7585
73200;10334;8700;7525
73300;10373;8700;7546
73400;10418;8717;7549
73500;10399;8721;7615
73600;10413;8752;7597
73700;10438;8787;7617
73800;10539;8755;7644
73900;10514;8826;7641
74000;10531;8910;7657
74100;10541;8848;7675
74200;10566;8890;7692
74300;10634;8919;7761
74400;10622;8936;7762
74500;10658;8973;7752
74600;10665;8949;7837
74700;10678;9002;7807
74800;10697;8993;7805
74900;10741;9018;7814
75000;10779;9070;7844
75100;10765;9063;7862
75200;10808;9129;7888
75300;10834;9116;7906
75400;10865;9153;7965
75500;10898;9158;7921
75600;10908;9184;7947
75700;10982;9208;7951
75800;10930;9217;7990
75900;10992;9270;7996
76000;10982;9268;8048
76100;11012;9303;8335
76200;11050;9300;8058
76300;11088;9330;8109
76400;11098;9334;8119
76500;11113;9386;8118
76600;11191;9373;8129
76700;11163;9421;8172
76800;11195;9445;8175
76900;11224;9446;8200
77000;11250;9518;8239
77100;11310;9464;8223
77200;11302;9539;8285
77300;11324;9558;8263
77400;11338;9562;8319
77500;11388;9587;8310
77600;11401;9639;8354
77700;11427;9699;8327
77800;11447;9661;8361
77900;11489;9702;8366
78000;11483;9701;8430
78100;11504;9744;8443
78200;11547;9738;8442
78300;11549;9791;8476
78400;11626;9758;8543
78500;11605;9826;8502
78600;11680;9832;8525
78700;11667;9875;8537
78800;11704;9898;8546
78900;11700;10286;8571
79000;11747;9932;8591
79100;11763;9896;8594
79200;11791;9969;8630
79300;11808;9961;8667
79400;11845;10024;8752
79500;11855;10408;8688
79600;11949;10063;8756
79700;11918;10087;8721
79800;11970;10155;8767
79900;11995;10121;8763
80000;11991;10193;8774
80100;12032;10179;8792
80200;12036;10147;8817
80300;12112;10242;8818
80400;12089;10237;8861
80500;12147;10272;8898
80600;12180;10284;8871
80700;12227;10339;8911
80800;12190;10345;8902
80900;12240;10369;8943
81000;12238;10391;8964
81100;12276;10398;8975
81200;12300;10437;8997
81300;12397;10479;9005
81400;12351;10377;9024
81500;12365;10480;9058
81600;12392;10466;9126
81700;12441;10581;9129
81800;12447;10563;9144
81900;12512;10556;9122
82000;12563;10570;9130
82100;12531;10590;9176
82200;12559;10587;9201
82300;12567;10693;9216
82400;12620;10677;9249
82500;12654;10790;9279
82600;12676;10741;9292
82700;13063;10746;9321
82800;12706;10775;9346
82900;12726;10755;9337
83000;12728;10853;9389
83100;12791;10767;9370
83200;12848;10851;9399
83300;12835;10900;9437
83400;12883;10928;9440
83500;12927;10857;9444
83600;12930;10896;9533
83700;12980;10772;9485
83800;12978;10967;9515
83900;13034;11039;9525
84000;13016;11310;9567
84100;13102;11034;9571
84200;13065;11136;9608
84300;13136;11180;9626
84400;13129;11161;9622
84500;13180;11184;9658
84600;13175;11237;9712
84700;13228;11245;9702
84800;13241;11254;9792
84900;13236;11270;9756
85000;13298;11300;9772
85100;13324;11312;9772
85200;13338;11389;9799
85300;13359;11436;9818
85400;13385;11723;9829
85500;13445;11427;9887
85600;13467;11420;10289
85700;13457;11473;9886
85800;13555;11487;9930
85900;13538;11531;9939
86000;13546;11550;9953
86100;13634;11567;10027
86200;13628;11620;9997
86300;13619;11641;10049
86400;13655;11618;10041
86500;13647;11709;10036
86600;13707;11729;10078
86700;13736;11766;10121
86800;13788;11753;10123
86900;13818;11806;10145
87000;13814;11908;10163
87100;13844;11812;10209
87200;13852;11848;10260
87300;13908;11830;10222
87400;13938;11926;10267
87500;13992;11908;10275
87600;13998;11974;10283
87700;14021;11961;10314
87800;14069;11984;10353
87900;14072;12012;10334
88000;14125;12105;10379
88100;14133;12052;10399
88200;14159;12092;10415
88300;14189;12145;10420
88400;14205;12131;10838
88500;14258;12166;10453
88600;14248;12157;10482
88700;14327;12221;10512
88800;14332;12243;10549
88900;14338;12266;10578
89000;14378;12323;10570
89100;14411;12341;10598
89200;14442;12348;10601
89300;14438;12360;10635
89400;14519;12378;10638
89500;14521;12413;10727
89600;14535;13216;12363
89700;16768;12792;10811
89800;14591;12489;10725
89900;14618;12509;10813
90000;14685;12544;10821
90100;14707;12575;10853
90200;14761;12563;10861
90300;14720;12625;10830
90400;14777;12638;10880
90500;14772;12646;10908
90600;14831;12681;10910
90700;14840;12726;10923
90800;14861;12743;10966
90900;14905;12743;11076
91000;14909;12808;10997
91100;14946;12807;11053
91200;14966;12864;11050
91300;15032;12764;11070
91400;15051;12865;11101
91500;15064;12909;11111
91600;15122;12934;11093
91700;15128;12894;11140
91800;15147;13000;11165
91900;15177;13013;11203
92000;15229;12902;11264
92100;15248;13013;11250
92200;15239;13074;11229
92300;15303;13139;11297
92400;15353;13205;11302
92500;15365;13140;11354
92600;15373;13181;11342
92700;15438;13254;11373
92800;15444;13265;11392
92900;15516;13249;11440
93000;15478;13225;11471
93100;15502;13353;11498
93200;15599;13348;11496
93300;15597;13360;11525
93400;15600;13390;11626
93500;15581;13465;11554
93600;16105;13432;11547
93700;15721;13431;11617
93800;15712;13572;11588
93900;15752;13527;11629
94000;15783;13581;11694
94100;15792;13556;11710
94200;15850;13618;11700
94300;15901;13659;11709
94400;15890;13686;11717
94500;15978;13675;11732
94600;15931;13738;11903
94700;16019;13722;11816
94800;16044;13759;11818
94900;16028;13774;11997
95000;16099;13814;11892
95100;16097;13861;11889
95200;16137;13871;11968
95300;16140;13875;11939
95400;16231;13927;11958
95500;16200;13979;12005
95600;16203;13934;11995
95700;16238;14001;11993
95800;16263;14010;12086
95900;16326;14138;12074
96000;16769;14168;12087
96100;16363;14095;12121
96200;16428;14131;12121
96300;16455;14128;12138
96400;16467;14199;12182
96500;16528;14217;12204
96600;16512;14325;12276
96700;16574;14247;12285
96800;16618;14344;12291
96900;16595;14394;12300
97000;16650;14339;12319
97100;16691;14340;12336
97200;16663;14476;12375
97300;16742;14386;12385
97400;16790;14490;12493
97500;16812;14517;12486
97600;16871;14497;12473
97700;16887;14564;12497
97800;16898;14617;12505
97900;16918;14601;12511
98000;16994;14649;12550
98100;16930;14675;12578
98200;16980;14714;12653
98300;17487;14661;12626
98400;17127;14773;12644
98500;17117;14769;12714
98600;17125;14798;12667
98700;17172;14801;12683
98800;17201;14842;12758
98900;17207;14840;12755
99000;17290;14873;12730
99100;17252;14977;12795
99200;17284;14921;12798
99300;17344;14930;12831
99400;17347;15019;12896
99500;17394;15049;12943
99600;17441;15007;12890
99700;17466;15073;12989
99800;17496;15079;12995
99900;17495;15138;13019
