Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
18000;1128;643;645
18100;1137;644;646
18200;1141;657;652
18300;1147;661;652
18400;1154;660;650
18500;1164;673;665
18600;1171;665;668
18700;1177;678;673
18800;1188;686;674
18900;1190;683;678
19000;1198;679;691
19100;1209;683;685
19200;1219;727;697
19300;1221;696;698
19400;1229;708;705
19500;1235;710;711
19600;1251;715;716
19700;1251;719;724
19800;1260;724;723
19900;1267;728;733
20000;1273;725;731
20100;1279;756;734
20200;1289;744;743
20300;1301;745;745
20400;1303;747;750
20500;1367;748;754
20600;1324;757;770
20700;1333;770;762
20800;1343;771;773
20900;1354;781;782
21000;1362;787;780
21100;1364;795;789
21200;1372;796;791
21300;1382;806;797
21400;1402;796;800
21500;1389;830;800
21600;1403;816;815
21700;1407;805;810
21800;1414;817;813
21900;1422;815;815
22000;1436;819;816
22100;1438;824;826
22200;1447;833;830
22300;1455;835;831
22400;1459;836;840
22500;1465;845;843
22600;1475;858;847
22700;1484;855;851
22800;1490;861;853
22900;1499;867;857
23000;1506;865;867
23100;1516;878;880
23200;1524;912;878
23300;1527;884;885
23400;1542;888;888
23500;1548;907;912
23600;1555;899;898
23700;1566;913;907
23800;1572;919;905
23900;1582;916;924
24000;1589;921;911
24100;1602;932;933
24200;1604;937;927
24300;1615;935;936
24400;1628;951;940
24500;1629;948;945
24600;1645;953;962
24700;1661;962;950
24800;1657;976;957
24900;1663;983;973
25000;1673;988;975
25100;1681;993;976
25200;1688;1006;997
25300;1695;1008;993
25400;1736;1015;1000
25500;1735;1012;997
25600;1712;1013;1003
25700;1715;1014;993
25800;1707;987;980
25900;1677;980;956
26000;1661;964;929
26100;1630;932;906
26200;1628;943;908
26300;1652;945;907
26400;1647;948;918
26500;1647;954;918
26600;1658;961;915
26700;1664;965;929
26800;1672;970;934
26900;1683;976;929
27000;1689;977;937
27100;1698;986;939
27200;1743;987;942
27300;1714;999;952
27400;1722;995;955
27500;1722;995;961
27600;1736;1006;963
27700;1744;1002;963
27800;1751;1014;962
27900;1757;1024;971
28000;1764;1018;980
28100;1767;1029;975
28200;1785;1034;981
28300;1787;1041;982
28400;1790;1037;999
28500;1798;1041;998
28600;1798;1038;995
28700;1837;1050;999
28800;1826;1061;1010
28900;1877;1061;1016
29000;1854;1067;1025
29100;1856;1076;1027
29200;1864;1087;1033
29300;1868;1092;1037
29400;1877;1092;1052
29500;1885;1094;1048
29600;1915;1091;1039
29700;1898;1090;1042
29800;1897;1099;1079
29900;1904;1107;1055
30000;1909;1110;1052
30100;1923;1107;1052
30200;1930;1119;1061
30300;1936;1117;1066
30400;1946;1125;1071
30500;1984;1122;1077
30600;1956;1121;1079
30700;1962;1122;1077
30800;1967;1127;1080
30900;1999;1335;1220
31000;2079;1135;1095
31100;1994;1150;1103
31200;2001;1167;1099
31300;2011;1155;1120
31400;2015;1156;1114
31500;2021;1155;1118
31600;2035;1168;1120
31700;2033;1171;1121
31800;2048;1183;1125
31900;2055;1179;1128
32000;2083;1192;1137
32100;2065;1210;1134
32200;2074;1187;1137
32300;2088;1193;1134
32400;2086;1201;1146
32500;2100;1200;1147
32600;2098;1199;1149
32700;2101;1201;1148
32800;2141;1207;1149
32900;2129;1239;1161
33000;2138;1233;1171
33100;2150;1243;1187
33200;2157;1244;1184
33300;2165;1231;1184
33400;2219;1246;1193
33500;2184;1256;1196
33600;2200;1261;1204
33700;2195;1255;1206
33800;2202;1259;1205
33900;2209;1269;1214
34000;2221;1276;1219
34100;2227;1285;1220
34200;2235;1297;1224
34300;2238;1301;1224
34400;2249;1300;1228
34500;2254;1299;1234
34600;2263;1307;1237
34700;2268;1304;1240
34800;2301;1317;1237
34900;2286;1317;1252
35000;2293;1329;1263
35100;2305;1322;1260
35200;2308;1334;1275
35300;2317;1350;1273
35400;2322;1341;1279
35500;2333;1347;1277
35600;2337;1352;1291
35700;2349;1355;1300
35800;2352;1360;1294
35900;2361;1357;1302
36000;2375;1371;1307
36100;2399;1381;1310
36200;2386;1386;1315
36300;2393;1389;1320
36400;2398;1407;1324
36500;2410;1395;1326
36600;2415;1406;1332
36700;2426;1403;1339
36800;2433;1408;1334
36900;2461;1405;1339
37000;2452;1420;1347
37100;2457;1431;1349
37200;2468;1430;1355
37300;2469;1457;1359
37400;2481;1440;1367
37500;2485;1441;1374
37600;2495;1443;1371
37700;2501;1441;1386
37800;2503;1445;1387
37900;2514;1447;1378
38000;2523;1453;1400
38100;2530;1466;1405
38200;2538;1461;1404
38300;2550;1471;1411
38400;2556;1471;1410
38500;2567;1508;1420
38600;2569;1484;1434
38700;2578;1487;1428
38800;2584;1496;1437
38900;2622;1503;1435
39000;2598;1513;1442
39100;2621;1522;1447
39200;2623;1521;1446
39300;2625;1528;1457
39400;2635;1537;1464
39500;2642;1533;1472
39600;2644;1540;1490
39700;2655;1542;1470
39800;2662;1535;1475
39900;2670;1551;1474
40000;2683;1547;1501
40100;2695;1555;1487
40200;2692;1554;1498
40300;2705;1556;1500
40400;2706;1572;1515
40500;2725;1573;1508
40600;2733;1580;1517
40700;2731;1575;1524
40800;2757;1583;1522
40900;2743;1584;1516
41000;2774;1603;1521
41100;2794;1600;1535
41200;2780;1611;1544
41300;2785;1619;1544
41400;2790;1624;1546
41500;2796;1624;1544
41600;2811;1623;1552
41700;2814;1628;1565
41800;2820;1630;1565
41900;2842;1651;1567
42000;2830;1642;1565
42100;2848;1644;1576
42200;2851;1652;1591
42300;2861;1673;1592
42400;2873;1660;1591
42500;2872;1665;1587
42600;2886;1672;1594
42700;2894;1689;1604
42800;2902;1683;1605
42900;2914;1713;1613
43000;2911;1692;1618
43100;2926;1694;1621
43200;2938;1706;1641
43300;2946;1706;1630
43400;2961;1706;1633
43500;2961;1739;1645
43600;2975;1725;1647
43700;2983;1724;1660
43800;2986;1731;1661
43900;2994;1734;1685
44000;3008;1739;1661
44100;3009;1748;1672
44200;3018;1753;1677
44300;3031;1755;1691
44400;3043;1764;1716
44500;3036;1778;1705
44600;3057;1786;1701
44700;3059;1773;1711
44800;3069;1770;1708
44900;3079;1807;1712
45000;3082;1787;1723
45100;3089;1792;1709
45200;3110;1832;1724
45300;3111;1814;1735
45400;3119;1813;1733
45500;3134;1841;1733
45600;3136;1828;1751
45700;3142;1821;1768
45800;3155;1824;1754
45900;3185;1844;1771
46000;3166;1837;1756
46100;3173;1841;1767
46200;3183;1858;1771
46300;3191;1865;1781
46400;3201;1865;1785
46500;3206;1873;1791
46600;3213;1868;1797
46700;3231;1883;1792
46800;3257;1889;1836
46900;3241;1877;1811
47000;3259;1894;1814
47100;3258;1912;1804
47200;3264;1896;1810
47300;3292;1928;1823
47400;3286;1917;1835
47500;3297;1935;1837
47600;3296;1933;1845
47700;3310;1922;1840
47800;3372;1933;1850
47900;3323;1926;1857
48000;3330;1950;1862
48100;3352;1970;1877
48200;3353;1981;1881
48300;3356;1966;1891
48400;3366;2287;1937
48500;3380;1974;1896
48600;3383;1997;1915
48700;3411;1994;1906
48800;3399;1998;1916
48900;3409;1999;1934
49000;3434;2015;1914
49100;3436;2003;1924
49200;3488;2014;1909
49300;3449;2041;1933
49400;3450;2037;1927
49500;3457;2081;1944
49600;3455;2047;1969
49700;3475;2040;1950
49800;3484;2062;1961
49900;3498;2059;1977
50000;3498;2068;1984
50100;3509;2081;1972
50200;3509;2074;1972
50300;3514;2086;1978
50400;3546;2081;1999
50500;3541;2082;1999
50600;3593;2100;1997
50700;3553;2111;2002
50800;3565;2120;2026
50900;3587;2107;2046
51000;3582;2104;2035
51100;3591;2109;2039
51200;3587;2139;2038
51300;3585;2115;2009
51400;3585;2113;1990
51500;3580;2087;1984
51600;3560;2086;1967
51700;3539;2070;1950
51800;3538;2055;1936
51900;3528;2044;1917
52000;3485;2037;1900
52100;3505;2009;1878
52200;3433;1992;1857
52300;3441;1991;1861
52400;3439;2000;1872
52500;3451;2008;1874
52600;3460;2013;1874
52700;3473;2010;1875
52800;3471;2018;1891
52900;3475;2027;1888
53000;3495;2036;1883
53100;3495;2035;1890
53200;3487;2042;1895
53300;3517;2055;1893
53400;3510;2052;1895
53500;3520;2054;1898
53600;3532;2064;1914
53700;3536;2071;1914
53800;3549;2110;1916
53900;3560;2080;1921
54000;3571;2086;1920
54100;3564;2102;1930
54200;3574;2092;1933
54300;3578;2097;1935
54400;3589;2111;1937
54500;3603;2108;1954
54600;3605;2125;1955
54700;3630;2117;1955
54800;3614;2127;1962
54900;3617;2121;1977
55000;3626;2127;1972
55100;3645;2137;1973
55200;3650;2132;1981
55300;3650;2143;1997
55400;3661;2154;1983
55500;3670;2196;1980
55600;3692;2162;1985
55700;3718;2163;1994
55800;3694;2179;1994
55900;3710;2170;2017
56000;3716;2185;2016
56100;3734;2187;2015
56200;3738;2189;2012
56300;3737;2224;2014
56400;3753;2203;2030
56500;3753;2208;2031
56600;3764;2215;2028
56700;3781;2215;2039
56800;3775;2218;2040
56900;3776;2219;2046
57000;3784;2208;2049
57100;3803;2229;2052
57200;3802;2218;2048
57300;3803;2217;2043
57400;3815;2228;2052
57500;3851;2236;2073
57600;3843;2255;2070
57700;3855;2251;2074
57800;3861;2248;2077
57900;3866;2291;2080
58000;3876;2257;2096
58100;3874;2253;2095
58200;3887;2265;2091
58300;3895;2267;2100
58400;3903;2272;2100
58500;3912;2287;2104
58600;3921;2295;2122
58700;3958;2296;2122
58800;3940;2298;2122
58900;3940;2300;2131
59000;3945;2306;2133
59100;3964;2309;2137
59200;3976;2319;2135
59300;3958;2311;2137
59400;3982;2312;2134
59500;4019;2316;2142
59600;4001;2329;2150
59700;4005;2338;2152
59800;4015;2369;2160
59900;4012;2363;2154
60000;4042;2361;2168
60100;4040;2334;2175
60200;4045;2372;2212
60300;4065;2367;2184
60400;4081;2377;2189
60500;4066;2367;2192
60600;4083;2380;2198
60700;4079;2384;2211
60800;4093;2370;2220
60900;4093;2378;2214
61000;4140;2380;2240
61100;4425;2386;2226
61200;4119;2380;2213
61300;4136;2381;2218
61400;4140;2388;2216
61500;4143;2399;2228
61600;4140;2388;2239
61700;4178;2404;2249
61800;4172;2412;2238
61900;4172;2418;2243
62000;4190;2415;2248
62100;4197;2421;2255
62200;4199;2419;2265
62300;4215;2433;2266
62400;4213;2465;2264
62500;4227;2428;2269
62600;4234;2435;2291
62700;4239;2448;2291
62800;4246;2465;2289
62900;4267;2465;2291
63000;4259;2478;2302
63100;4270;2486;2327
63200;4278;2488;2305
63300;4282;2491;2310
63400;4280;2505;2310
63500;4286;2508;2307
63600;4305;2520;2314
63700;4306;2518;2319
63800;4323;2504;2389
63900;4328;2512;2331
64000;4333;2513;2335
64100;4345;2524;2347
64200;4353;2520;2356
64300;4362;2526;2342
64400;4367;2520;2341
64500;4375;2528;2364
64600;4394;2545;2355
64700;4427;2544;2358
64800;4400;2559;2357
64900;4401;2574;2364
65000;4396;2560;2366
65100;4414;2546;2371
65200;4411;2556;2399
65300;4424;2541;2373
65400;4426;2554;2374
65500;4427;2552;2370
65600;4503;2573;2387
65700;4469;2591;2408
65800;4478;2593;2402
65900;4492;2633;2411
66000;4526;2613;2416
66100;4510;2630;2445
66200;4517;2637;2429
66300;4537;2634;2438
66400;4538;2648;2442
66500;4555;2641;2442
66600;4582;2635;2446
66700;4564;2633;2484
66800;4574;2652;2460
66900;4596;2659;2467
67000;4600;2672;2473
67100;4604;2675;2479
67200;4606;2676;2477
67300;4650;2694;2480
67400;4628;2676;2488
67500;4618;2681;2480
67600;4626;2689;2476
67700;4641;2684;2493
67800;4652;2698;2519
67900;4658;2738;2502
68000;4670;2718;2503
68100;4681;2709;2508
68200;4670;2715;2521
68300;4684;2727;2521
68400;4691;2730;2531
68500;4697;2739;2527
68600;4734;2738;2546
68700;4716;2746;2537
68800;4722;2743;2540
68900;4726;2765;2547
69000;4733;2754;2546
69100;4746;2750;2552
69200;4748;2770;2590
69300;4754;2772;2560
69400;4759;2778;2562
69500;4765;2782;2568
69600;4776;2792;2570
69700;4800;2792;2571
69800;4791;2798;2598
69900;4808;2814;2586
70000;4809;2812;2594
70100;4820;2811;2601
70200;4833;2816;2604
70300;4861;2838;2614
70400;4870;2839;2643
70500;4846;2833;2650
70600;4861;2851;2637
70700;4865;2843;2622
70800;4882;2847;2632
70900;4883;2863;2651
71000;4894;2876;2640
71100;4937;2867;2643
71200;4914;2878;2675
71300;4913;2879;2650
71400;4922;3047;2891
71500;4935;2876;2656
71600;4943;2882;2656
71700;4950;2903;2661
71800;4979;2891;2673
71900;4976;2892;2684
72000;4978;2910;2718
72100;4991;2916;2685
72200;4999;2910;2695
72300;4995;2973;2705
72400;5059;2926;2709
72500;5017;2954;2735
72600;5110;2939;2718
72700;5057;2972;2711
72800;5045;2965;2721
72900;5061;3011;2731
73000;5062;2971;2728
73100;5065;2964;2742
73200;5069;2973;2743
73300;5084;2980;2747
73400;5086;2978;2749
73500;5108;3004;2753
73600;5102;2970;2746
73700;5112;2992;2748
73800;5134;2985;2755
73900;5131;2986;2763
74000;5149;3001;2772
74100;5143;3030;2788
74200;5154;3022;2780
74300;5160;3030;2798
74400;5167;3031;2820
74500;5181;3025;2792
74600;5188;3026;2797
74700;5212;3037;2846
74800;5201;3036;2815
74900;5202;3042;2824
75000;5212;3051;2858
75100;5230;3055;2827
75200;5235;3051;2838
75300;5275;3062;2840
75400;5249;3052;2847
75500;5257;3068;2853
75600;5263;3054;2857
75700;5268;3053;2860
75800;5276;3059;2896
75900;5329;3076;2866
76000;5295;3086;2870
76100;5314;3081;2880
76200;5337;3084;2884
76300;5328;3099;2915
76400;5348;3144;2901
76500;5336;3106;2908
76600;5346;3121;2910
76700;5353;3129;2907
76800;5365;3101;2910
76900;5373;3114;2912
77000;5424;3133;2917
77100;5394;3129;2925
77200;5396;3130;2923
77300;5400;3144;2936
77400;5413;3161;2927
77500;5417;3166;2990
77600;5434;3167;2949
77700;5440;3172;2953
77800;5439;3190;2953
77900;5466;3190;2955
78000;5461;3211;2961
78100;5493;3265;2978
78200;5508;3235;2972
78300;5505;3231;2988
78400;5503;3222;2987
78500;5511;3247;2991
78600;5509;3241;2994
78700;5547;3255;2995
78800;5564;3245;3002
78900;5529;3238;3004
79000;5542;3242;3007
79100;5569;3238;3044
79200;5561;3298;3072
79300;5573;3249;3056
79400;5566;3243;3033
79500;5585;3286;3055
79600;5611;3264;3037
79700;5600;3297;3115
79800;5607;3280;3045
79900;5609;3279;3047
80000;5618;3290;3046
80100;5632;3286;3060
80200;5649;3330;3062
80300;6020;3301;3076
80400;5647;3317;3076
80500;5669;3317;3085
80600;5692;3311;3107
80700;5689;3310;3101
80800;5690;3352;3135
80900;5693;3308;3094
81000;5714;3330;3099
81100;5720;3325;3107
81200;5733;3337;3169
81300;5728;3395;3118
81400;5736;3350;3159
81500;5752;3341;3168
81600;5753;3370;3125
81700;5762;3370;3125
81800;5765;3382;3129
81900;5793;3382;3125
82000;5883;3408;3140
82100;5805;3406;3152
82200;5816;3400;3154
82300;5821;3431;3160
82400;5833;3444;3176
82500;5842;3415;3170
82600;5850;3427;3181
82700;5854;3428;3183
82800;5863;3426;3188
82900;5855;3496;3185
83000;5872;3437;3189
83100;5881;3438;3194
83200;5895;3447;3213
83300;5902;3456;3246
83400;5924;3441;3249
83500;5923;3449;3219
83600;5930;3489;3227
83700;5925;3464;3257
83800;5941;3467;3224
83900;5939;3460;3285
84000;5941;3471;3226
84100;5953;3466;3266
84200;5970;3487;3278
84300;5980;3504;3260
84400;5989;3523;3278
84500;6000;3515;3294
84600;6010;3524;3268
84700;6028;3543;3271
84800;6019;3539;3314
84900;6038;3521;3312
85000;6074;3552;3302
85100;6039;3538;3286
85200;6056;3555;3295
85300;6068;3567;3306
85400;6073;3566;3328
85500;6109;3563;3306
85600;6095;3544;3321
85700;6092;3584;3318
85800;6117;3574;3322
85900;6114;3603;3356
86000;6114;3590;3318
86100;6159;3590;3331
86200;6139;3600;3338
86300;6152;3586;3346
86400;6158;3634;3377
86500;6171;3609;3352
86600;6185;3642;3370
86700;6199;3632;3379
86800;6213;3640;3379
86900;6218;3631;3423
87000;6215;3668;3377
87100;6227;3671;3388
87200;6235;3686;3394
87300;6236;3703;3398
87400;6259;3701;3403
87500;6253;3691;3424
87600;6278;3649;3412
87700;6276;3660;3420
87800;6277;3694;3413
87900;6290;3700;3418
88000;6298;3684;3443
88100;6616;3802;3442
88200;6322;3696;3432
88300;6324;3698;3472
88400;6364;3729;3465
88500;6368;3786;3496
88600;6373;3748;3454
88700;6380;3721;3492
88800;6389;3713;3501
88900;6389;3764;3506
89000;6391;3741;3491
89100;6397;3743;3499
89200;6392;3755;3502
89300;6417;3779;3508
89400;6427;3761;3515
89500;6445;3752;3518
89600;6442;3748;3551
89700;6444;3773;3531
89800;6476;3771;3512
89900;6460;3799;3521
90000;6462;3819;3516
90100;6481;3775;3527
90200;6500;3789;3541
90300;6536;3825;3547
90400;6511;3809;3556
90500;6506;3817;3558
90600;6529;3828;3551
90700;6533;3879;3560
90800;6546;3842;3567
90900;6543;3845;3573
91000;6555;3859;3570
91100;6566;3854;3602
91200;6612;3882;3583
91300;6597;3843;3630
91400;6590;3845;3608
91500;6612;3851;3597
91600;6618;3870;3642
91700;6619;3848;3640
91800;6655;3876;3653
91900;6634;3887;3644
92000;6639;3891;3618
92100;6705;3877;3617
92200;6656;3906;3624
92300;6676;3906;3649
92400;6667;3919;3676
92500;6700;3966;3691
92600;6696;3938;3665
92700;6706;3926;3723
92800;6718;3983;3676
92900;6724;3935;3684
93000;6732;3979;3668
93100;6750;3968;3695
93200;6755;3951;3681
93300;6750;3987;3685
93400;6769;3984;3739
93500;6789;3979;3716
93600;6794;3972;3730
93700;6785;3982;3748
93800;6799;4012;3774
93900;6870;3993;3751
94000;6811;3972;3721
94100;6824;3995;3746
94200;6836;4011;3729
94300;6882;4002;3775
94400;6859;4058;3762
94500;6863;4017;3737
94600;6884;4023;3760
94700;6900;4081;3756
94800;6942;4065;3791
94900;6902;4065;3774
95000;6929;4041;3801
95100;6910;4081;4150
95200;6923;4121;3800
95300;6936;4096;3782
95400;6948;4099;3801
95500;6948;4083;3845
95600;6968;4117;3858
95700;6972;4055;3803
95800;6987;4087;3826
95900;6992;4089;3831
96000;6998;4118;3835
96100;7030;4144;3828
96200;7006;4141;3813
96300;7011;4159;3826
96400;7028;4146;3844
96500;7037;4206;3877
96600;7047;4180;3849
96700;7059;4172;3873
96800;7091;4178;3866
96900;7092;4192;3905
97000;7087;4210;3887
97100;7083;4223;3870
97200;7107;4208;3911
97300;7108;4195;3914
97400;7145;4223;3920
97500;7122;4226;3910
97600;7133;4243;3928
97700;7158;4245;3924
97800;7182;4207;3948
97900;7152;4248;3953
98000;7202;4234;3938
98100;7173;4289;3940
98200;7185;4256;3938
98300;7177;4241;3956
98400;7264;4273;3954
98500;7255;4275;3971
98600;7246;4324;4007
98700;7239;4342;3961
98800;7224;4279;3989
98900;7273;4321;4016
99000;7293;4306;4040
99100;7262;4324;4004
99200;7271;4329;4005
99300;7279;4338;3991
99400;7298;4313;4032
99500;7339;4323;4017
99600;7303;4359;4032
99700;7332;4341;4033
99800;7337;4370;4045
99900;7375;4377;4055
