Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
22900;2626;2017;2035
23000;2640;2023;2037
23100;2650;2034;2055
23200;2667;2041;2067
23300;2677;2207;2295
23400;2694;2051;2078
23500;2688;2060;2087
23600;2702;2073;2091
23700;2726;2083;2103
23800;2731;2102;2106
23900;2739;2100;2115
24000;2755;2100;2124
24100;2759;2109;2130
24200;2768;2114;2167
24300;2774;2118;2139
24400;2783;2123;2135
24500;2789;2122;2146
24600;2797;2138;2140
24700;2824;2157;2158
24800;2833;2172;2170
24900;2851;2181;2211
25000;2888;2195;2201
25100;2887;2204;2217
25200;2893;2222;2216
25300;2906;2238;2230
25400;2925;2246;2252
25500;2947;2258;2249
25600;2942;2262;2244
25700;2945;2256;2268
25800;2953;2258;2265
25900;2975;2267;2276
26000;2987;2313;2286
26100;2996;2288;2297
26200;3012;2300;2306
26300;3025;2305;2348
26400;3029;2313;2323
26500;3030;2316;2331
26600;3041;2324;2362
26700;3062;2329;2329
26800;3075;2344;2341
26900;3115;2353;2349
27000;3089;2363;2361
27100;3098;2363;2372
27200;3117;2371;2374
27300;3128;2384;2386
27400;3135;2391;2396
27500;3136;2395;2415
27600;3147;2400;2420
27700;3189;2408;2419
27800;3182;2426;2425
27900;3185;2436;2433
28000;3193;2434;2445
28100;3205;2438;2454
28200;3213;2446;2453
28300;3223;2453;2459
28400;3238;2457;2463
28500;3260;2465;2463
28600;3239;2463;2471
28700;3280;2487;2487
28800;3285;2510;2498
28900;3311;2528;2511
29000;3329;2535;2529
29100;3341;2558;2545
29200;3369;2561;2565
29300;3380;2570;2579
29400;3383;2591;2585
29500;3400;2587;2595
29600;3419;2595;2603
29700;3421;2600;2606
29800;3431;2626;2623
29900;3443;2647;2635
30000;3463;2667;2653
30100;3475;2647;2660
30200;3481;2650;2663
30300;3502;2675;2690
30400;3507;2674;2683
30500;3526;2682;2691
30600;3518;2688;2699
30700;3521;2692;2738
30800;3537;2702;2706
30900;3552;2724;2719
31000;3565;2749;2733
31100;3582;2732;2761
31200;3593;2733;2742
31300;3617;2749;2757
31400;3634;2757;2793
31500;3641;2762;2777
31600;3653;2769;2785
31700;3664;2789;2781
31800;3669;2788;2786
31900;3670;2812;2796
32000;3693;2813;2800
32100;3692;2803;2828
32200;3694;2799;2810
32300;3704;2801;2814
32400;3712;2803;2819
32500;3715;2803;2821
32600;3717;2803;2817
32700;3730;2815;2813
32800;3760;2820;2845
32900;3758;2843;2837
33000;3781;2857;2855
33100;3799;2869;2869
33200;3810;2882;2880
33300;3832;2891;2892
33400;3841;2907;2904
33500;3867;2953;2916
33600;3876;2938;2924
33700;3877;2949;2934
33800;3883;2960;2941
33900;3904;2977;2958
34000;3927;2992;2971
34100;3941;2999;2986
34200;3970;3007;2995
34300;3958;3008;3005
34400;3966;3023;3015
34500;3986;3035;3022
34600;3996;3044;3030
34700;4009;3051;3042
34800;4017;3087;3050
34900;4038;3069;3054
35000;4059;3085;3075
35100;4073;3465;3081
35200;4084;3103;3093
35300;4097;3114;3105
35400;4106;3126;3133
35500;4124;3141;3128
35600;4140;3141;3141
35700;4155;3154;3154
35800;4161;3158;3170
35900;4176;3174;3177
36000;4187;3187;3190
36100;4235;3204;3196
36200;4213;3204;3224
36300;4226;3212;3205
36400;4235;3218;3213
36500;4241;3225;3219
36600;4247;3228;3220
36700;4290;3233;3229
36800;4262;3237;3228
36900;4289;3266;3236
37000;4297;3280;3257
37100;4308;3298;3271
37200;4324;3304;3289
37300;4370;3311;3286
37400;4353;3317;3305
37500;4365;3338;3315
37600;4384;3349;3324
37700;4393;3359;3339
37800;4409;3374;3343
37900;4443;3382;3352
38000;4432;3388;3367
38100;4451;3402;3380
38200;4460;3408;3388
38300;4471;3427;3395
38400;4483;3421;3428
38500;4491;3431;3417
38600;4511;3486;3436
38700;4518;3482;3435
38800;4531;3453;3489
38900;4531;3466;3449
39000;4567;3505;3457
39100;4593;3503;3515
39200;4591;3502;3471
39300;4630;3516;3505
39400;4617;3543;3518
39500;4619;3529;3531
39600;4651;3540;3532
39700;4646;3613;3518
39800;4662;3542;3554
39900;4659;3575;3538
40000;4706;3554;3539
40100;4688;3626;3542
40200;4699;3600;3548
40300;4755;3578;3573
40400;4738;3578;3564
40500;4757;3581;3591
40600;4738;3606;3563
40700;4787;3602;3564
40800;4757;3606;3588
40900;4737;3613;3585
41000;4775;3637;3597
41100;4808;3692;3596
41200;4805;3707;3638
41300;4825;3697;3630
41400;4871;3699;3645
41500;4842;3738;3657
41600;4891;3726;3713
41700;4889;3734;3693
41800;4909;3738;3728
41900;4947;3813;3702
42000;4915;3766;3752
42100;4947;3812;3722
42200;4995;3790;3769
42300;4973;3833;3753
42400;5007;3815;3775
42500;4991;3813;3770
42600;5046;3830;3809
42700;5025;3867;3802
42800;5039;3877;3811
42900;5053;3882;3816
43000;5100;3864;3822
43100;5097;3891;3831
43200;5130;3924;3849
43300;5132;3917;3887
43400;5125;3923;3873
43500;5183;3958;3887
43600;5178;3957;3906
43700;5206;4291;3949
43800;5209;3959;3958
43900;5185;3984;3933
44000;5230;3975;3947
44100;5203;4014;3971
44200;5252;3998;4031
44300;5262;4010;4021
44400;5251;4035;3982
44500;5297;4031;3989
44600;5264;4056;4002
44700;5314;4043;4070
44800;5278;4041;4033
44900;5278;4080;4010
45000;5337;4062;4010
45100;5363;4066;4022
45200;5343;4091;4066
45300;5333;4103;4067
45400;5355;4142;4052
45500;5399;4127;4059
45600;5407;4128;4066
45700;5426;4143;4084
45800;5412;4146;4108
45900;5440;4159;4135
46000;5443;4184;4110
46100;5501;4156;4115
46200;5527;4174;4135
46300;5505;4226;4150
46400;5498;4198;4174
46500;5518;4220;4166
46600;5567;4207;4206
46700;5540;4203;4205
46800;5540;4248;4189
46900;5545;4251;4190
47000;5592;4228;4230
47100;5556;4273;4235
47200;5583;4279;4208
47300;5606;4268;4219
47400;5614;4276;4248
47500;5617;4328;4236
47600;5669;4309;4240
47700;5662;4298;4302
47800;5652;4316;4285
47900;5657;4335;4275
48000;5685;4336;4277
48100;5766;4339;4288
48200;5717;4325;4284
48300;5730;4338;4290
48400;5704;4344;4338
48500;5741;4352;4326
48600;5727;4386;4301
48700;5772;4356;4305
48800;5762;4361;4343
48900;5752;4405;4305
49000;5737;4389;4330
49100;5779;4394;4315
49200;5800;4423;4334
49300;5835;4423;4395
49400;5848;4440;4364
49500;5855;4455;4371
49600;5888;4451;4377
49700;5889;4461;4417
49800;5895;4515;4404
49900;5892;4501;4423
50000;5945;4521;4448
50100;5914;4523;4439
50200;5953;4511;4486
50300;5952;4526;4481
50400;5963;4572;4459
50500;6006;4557;4474
50600;6008;4570;4507
50700;6064;4570;4494
50800;6152;4698;4535
50900;6043;4607;4516
51000;6032;4602;4518
51100;6067;4649;4546
51200;6038;4617;4542
51300;6063;4618;4567
51400;6065;4629;4586
51500;6082;4702;4598
51600;6109;4650;4591
51700;6138;4688;4586
51800;6175;4667;4607
51900;6165;4680;4648
52000;6198;4683;4631
52100;6195;4698;4671
52200;6188;4771;4648
52300;6227;4762;4658
52400;6222;4766;4666
52500;6219;4762;4681
52600;6248;4763;4706
52700;6234;4771;4692
52800;6260;4749;4728
52900;6251;4759;4710
53000;6294;4760;4743
53100;6261;4773;4722
53200;6301;4808;4726
53300;6306;4782;4705
53400;6298;4828;4708
53500;6369;4815;4739
53600;6454;4828;4737
53700;6380;4849;4763
53800;6376;4851;4759
53900;6408;4864;4773
54000;6460;4856;4816
54100;6416;4867;4791
54200;6438;4868;4831
54300;6443;4898;4798
54400;6502;4886;4852
54500;6476;4938;4827
54600;6475;4912;4859
54700;6479;4991;4859
54800;6537;4923;4861
54900;6481;4932;4898
55000;6507;5058;4880
55100;6507;5028;4882
55200;6532;5003;4886
55300;6517;5024;4896
55400;6534;4973;4903
55500;6541;5043;4911
55600;6602;5020;4919
55700;6572;5084;4937
55800;6584;5032;4937
55900;6605;5073;4950
56000;6632;5055;4954
56100;6634;5077;4952
56200;6630;5082;4969
56300;6629;5077;4980
56400;6656;5086;4978
56500;6654;5103;4992
56600;6665;5090;4990
56700;6665;5132;5005
56800;6682;5096;4994
56900;6713;5130;5012
57000;6713;5264;5165
57100;6739;5147;5007
57200;6744;5106;5004
57300;6734;5139;5006
57400;6774;5122;5018
57500;6796;5175;5031
57600;6804;5169;5053
57700;6871;5176;5061
57800;6829;5188;5074
57900;6904;5174;5083
58000;6904;5188;5097
58100;6922;5195;5109
58200;6897;5203;5122
58300;6932;5210;5177
58400;6918;5223;5154
58500;6965;5258;5211
58600;6949;5251;5233
58700;6953;5264;5234
58800;6958;5274;5254
58900;6974;5287;5245
59000;6996;5353;5265
59100;7007;5299;5247
59200;7011;5394;5240
59300;7025;5341;5242
59400;7079;5387;5245
59500;7073;5358;5268
59600;7121;5375;5276
59700;7117;5426;5304
59800;7169;5409;5300
59900;7132;5405;5329
60000;7161;5405;5350
60100;7188;5425;5399
60200;7146;5421;5417
60300;7158;5459;5405
60400;7166;5473;5404
60500;7184;5485;5387
60600;7193;5495;5394
60700;7227;5493;5395
60800;7248;5504;5438
60900;7282;5476;5409
61000;7264;5477;5428
61100;7308;5484;5454
61200;7305;5489;5498
61300;7262;5498;5487
61400;7268;5535;5491
61500;7285;5544;5428
61600;7280;5532;5437
61700;7307;5593;5451
61800;7372;5556;5460
61900;7371;5576;5478
62000;7440;5565;5509
62100;7387;5582;5544
62200;7370;5572;5597
62300;7390;5586;5569
62400;7391;5628;5526
62500;7419;5635;5541
62600;7513;5647;5873
62700;7475;5625;5561
62800;7540;5651;5588
62900;7501;5678;5652
63000;7479;5647;5636
63100;7521;5679;5605
63200;7495;5718;5614
63300;7552;5706;5627
63400;7529;5689;5642
63500;7560;5691;5647
63600;7580;5741;5688
63700;7577;5705;5690
63800;7563;5769;5652
63900;7570;5771;5689
64000;7616;5804;5658
64100;7646;5737;5675
64200;7697;5746;5697
64300;7715;5749;5735
64400;7615;5772;5761
64500;7623;5795;5714
64600;7631;5810;5730
64700;7663;5752;5693
64800;7708;5762;5697
64900;7708;5764;5720
65000;7714;5775;5748
65100;7694;5782;5730
65200;7671;5834;5703
65300;7694;5793;5693
65400;7765;5772;5698
65500;7695;5772;5733
65600;7747;5795;5762
65700;7732;5864;5772
65800;7742;5880;5762
65900;7785;5903;5770
66000;7857;5879;5803
66100;7851;5903;5847
66200;7823;5911;5892
66300;7850;5955;5852
66400;7849;6010;5839
66500;7879;5956;5849
66600;7934;5948;5885
66700;7918;5973;5940
66800;7912;5995;5935
66900;7927;6070;5908
67000;7995;6046;5915
67100;8006;6036;5933
67200;7996;6043;5994
67300;8014;6075;5976
67400;8003;6122;5960
67500;8019;6090;5962
67600;8066;6107;5968
67700;8068;6093;6041
67800;8091;6466;6004
67900;8070;6218;6019
68000;8137;6132;6025
68100;8183;6138;6086
68200;8121;6173;6124
68300;8129;6219;6065
68400;8229;6205;6069
68500;8226;6171;6131
68600;8190;6179;6127
68700;8198;6263;6111
68800;8258;6246;6123
68900;8289;6228;6160
69000;8248;6237;6210
69100;8245;6262;6154
69200;8306;6271;6162
69300;8322;6254;6195
69400;8322;6265;6218
69500;8294;6342;6174
69600;8335;6296;6175
69700;8387;6306;6210
69800;8363;6343;6234
69900;8356;6419;6212
70000;8427;6359;6226
70100;8475;6397;6323
70200;8413;6396;6289
70300;8442;6484;6273
70400;8440;6410;6277
70500;8506;6430;6321
70600;8456;6447;6291
70700;8477;6490;6303
70800;8544;6430;6334
70900;8507;6477;6404
71000;8513;6513;6351
71100;8590;6467;6367
71200;8573;6462;6418
71300;8548;6505;6425
71400;8608;6533;6395
71500;8603;6502;6506
71600;8582;6534;6439
71700;8589;6583;6427
71800;8637;6538;6481
71900;8653;6545;6495
72000;8661;6617;6463
72100;8779;6569;6498
72200;8700;6613;6521
72300;8703;6650;6498
72400;8732;6597;6503
72500;8778;6634;6681
72600;8700;6656;6517
72700;8748;6606;6528
72800;8804;6658;6598
72900;8749;6712;6525
73000;8824;6660;6530
73100;8799;6675;6595
73200;8765;6715;6548
73300;8809;6642;6544
73400;8858;6698;6581
73500;8781;6738;6557
73600;8820;6681;6550
73700;8873;6712;6608
73800;8814;6753;6598
73900;8868;6760;6587
74000;8963;6753;6649
74100;8864;6800;6627
74200;8949;6795;6629
74300;8971;6794;6723
74400;8923;6874;6660
74500;9022;6805;6674
74600;9010;6821;6719
74700;8964;6864;6690
74800;9010;6833;6732
74900;8981;6876;6756
75000;8992;6902;6719
75100;9120;6880;6777
75200;9039;6926;6762
75300;9059;6921;6758
75400;9115;6904;6851
75500;9062;6994;6826
75600;9152;6926;6817
75700;9138;7008;6809
75800;9102;7021;6797
75900;9151;6969;6872
76000;9150;7027;6824
76100;9234;6994;6841
76200;9198;6993;6928
76300;9241;7061;6868
76400;9259;7022;6928
76500;9226;7078;6889
76600;9291;7067;6900
76700;9285;7040;6971
76800;9242;7083;6945
76900;9285;7050;6987
77000;9644;7108;6935
77100;9358;7089;6967
77200;9344;7104;7000
77300;9307;7128;6965
77400;9389;7082;7009
77500;9321;7167;6974
77600;9395;7109;7026
77700;9393;7142;7011
77800;9396;7179;7006
77900;9436;7146;7095
78000;9389;7205;7015
78100;9441;7168;7065
78200;9441;7272;7038
78300;9491;7190;7085
78400;9487;7229;7100
78500;9547;7230;7064
78600;9526;7235;7132
78700;9505;7279;7086
78800;9626;7235;7179
78900;9532;7317;7106
79000;9579;7249;7183
79100;9560;7327;7120
79200;9617;7255;7140
79300;9636;7340;7161
79400;9622;7314;7149
79500;9632;7274;7172
79600;9603;7349;7169
79700;9649;7308;7197
79800;9626;7335;7203
79900;9656;7298;7196
80000;9662;7368;7192
80100;9663;7370;7220
80200;9656;7365;7207
80300;9678;7346;7249
80400;9734;7348;7295
80500;9763;7389;7248
80600;9727;7381;7280
80700;9736;7413;7244
80800;9742;7382;7273
80900;9734;7416;7239
81000;9772;7385;7281
81100;9769;7436;7603
81200;9801;7407;7288
81300;9767;7427;7250
81400;9773;7421;7300
81500;9776;7449;7253
81600;9788;7437;7280
81700;9783;7444;7259
81800;9820;7445;7295
81900;9798;7468;7279
82000;9936;7485;7330
82100;9856;7539;7297
82200;9890;7579;7327
82300;9908;7576;7324
82400;9943;7574;7352
82500;9977;7590;7377
82600;9979;7589;7379
82700;9986;7665;7425
82800;10005;7646;7411
82900;10030;7704;7407
83000;10067;7665;7413
83100;10034;7693;7425
83200;10068;7682;7505
83300;10071;7701;7477
83400;10114;7677;7484
83500;10120;7727;7475
83600;10129;7719;7531
83700;10122;7744;7522
83800;10145;7830;7562
83900;10123;7738;7502
84000;10173;7787;7540
84100;10197;7754;7549
84200;10215;7777;7549
84300;10346;7771;7583
84400;10242;7810;7575
84500;10245;7885;7594
84600;10246;7829;7612
84700;10292;7839;7657
84800;10283;7847;7665
84900;10298;7826;7668
85000;10302;7871;7657
85100;10354;8204;7706
85200;10338;7890;7694
85300;10378;7998;7694
85400;10374;7914;7698
85500;10367;7950;7710
85600;10409;7948;7741
85700;10421;7911;7745
85800;10476;7979;7750
85900;10497;7938;7768
86000;10460;7983;7774
86100;10533;7973;7779
86200;10441;7996;7780
86300;10501;7991;7797
86400;10532;8019;7817
86500;10514;8070;7799
86600;10531;8046;7853
86700;10529;8071;7895
86800;10579;8043;7880
86900;10650;8097;7916
87000;10613;8101;7878
87100;10632;8108;7922
87200;10610;8149;7971
87300;10671;8104;7962
87400;10675;8128;7969
87500;10737;8138;7952
87600;10680;8155;8012
87700;10702;8209;8001
87800;10709;8199;7986
87900;10753;8252;8049
88000;10771;8263;8026
88100;10730;8183;8032
88200;10757;8245;8037
88300;10789;8242;8065
88400;10792;8282;8106
88500;10790;8276;8061
88600;10831;8266;8101
88700;10836;8295;8104
88800;10822;8301;8119
88900;11114;8330;8113
89000;10871;8283;8126
89100;10855;8318;8103
89200;10945;8316;8152
89300;10899;8312;8161
89400;10872;8359;8156
89500;10918;8316;8184
89600;10947;8340;8189
89700;10924;8359;8135
89800;10923;8356;8188
89900;10981;8360;8209
90000;10943;8369;8166
90100;10946;8389;8171
90200;11003;8380;8181
90300;10975;8406;8183
90400;10999;8422;8214
90500;10994;8411;8227
90600;11043;8461;8222
90700;11060;8428;8233
90800;11078;8517;8267
90900;11084;8508;8238
91000;11111;8516;8325
91100;11134;8517;8283
91200;11129;8528;8296
91300;11203;8513;8328
91400;11226;8520;8311
91500;11200;8583;8293
91600;11213;8545;8353
91700;11219;8549;8407
91800;11210;8567;8353
91900;11243;8566;8363
92000;11306;8542;8371
92100;11333;8552;8377
92200;11264;8596;8350
92300;11271;8583;8398
92400;11306;8620;8412
92500;11635;8623;8424
92600;11317;8642;8440
92700;11346;8600;8446
92800;11347;8661;8445
92900;11422;8639;8437
93000;11377;8643;8494
93100;11397;8691;8495
93200;11341;8646;8453
93300;11360;8653;8525
93400;11413;8637;8509
93500;11417;8689;8503
93600;11418;8695;8493
93700;11429;8687;8536
93800;11462;8688;8508
93900;11429;8700;8505
94000;11490;8756;8502
94100;11449;8714;8545
94200;11490;8710;8587
94300;11479;8724;8550
94400;11499;8750;8553
94500;11554;8733;8581
94600;11559;8776;8590
94700;11561;8831;8563
94800;11607;8836;8619
94900;11601;8841;8634
95000;11617;8838;8624
95100;11590;8849;8643
95200;11633;8862;8645
95300;11622;8831;8679
95400;11667;8868;8654
95500;11649;8883;8639
95600;11719;8902;8644
95700;11671;8894;8690
95800;11678;8895;8684
95900;11659;8911;9039
96000;11696;8893;8723
96100;11708;8924;8768
96200;11715;8893;8718
96300;11682;8909;8746
96400;11729;8933;8718
96500;11748;8945;8749
96600;11754;8960;8760
96700;11789;8958;8766
96800;11742;8983;8758
96900;11779;8977;8772
97000;11820;8947;8768
97100;11844;8978;8759
97200;11816;8990;8776
97300;11820;9000;8784
97400;11841;9030;8768
97500;11847;9008;8823
97600;11856;8995;8792
97700;11825;9002;8800
97800;11906;9002;8790
97900;11873;9006;8771
98000;11906;8983;8776
98100;11881;9003;8758
98200;11864;9091;8740
98300;11892;9063;8743
98400;11904;9028;8778
98500;11904;9049;8810
98600;12090;9114;8832
98700;11955;9108;8839
98800;11983;9137;8854
98900;12029;9168;8836
99000;12050;9117;8857
99100;12068;9118;8890
99200;12037;9169;8877
99300;12052;9533;8868
99400;12079;9186;8899
99500;12091;9180;8926
99600;12145;9186;8946
99700;12121;9199;8940
99800;12113;9204;8950
99900;12178;9251;9013
