Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
27100;4841;4238;3715
27200;4878;4287;3765
27300;4908;4322;3757
27400;4952;4352;3789
27500;4984;4348;3837
27600;5022;4385;3843
27700;5045;4427;3859
27800;5092;4459;3903
27900;5116;4487;3906
28000;5136;4533;3933
28100;5169;4546;3994
28200;5231;4567;3980
28300;5234;4592;4025
28400;5281;4631;4068
28500;5310;4665;4056
28600;5332;4711;4091
28700;5364;4728;4138
28800;5402;4737;4131
28900;5435;4764;4233
29000;5466;4802;4212
29100;5505;4847;4224
29200;5532;4862;4264
29300;5575;4915;4290
29400;5615;4936;4319
29500;5632;4965;4356
29600;5658;4992;4367
29700;5693;5035;4374
29800;5739;5105;4394
29900;5768;5066;4438
30000;5803;5159;4489
30100;5841;5170;4469
30200;5868;5198;4543
30300;5939;5209;4547
30400;5948;5265;4590
30500;5982;5277;4601
30600;6020;5294;4644
30700;6047;5355;4651
30800;6107;5366;4680
30900;6108;5413;4731
31000;6136;5443;4764
31100;6189;5521;4770
31200;6210;5510;4786
31300;6244;5550;4811
31400;6276;5575;4889
31500;6323;5625;4871
31600;6339;5687;4896
31700;6380;5694;4918
31800;6421;5738;4971
31900;6453;5770;4998
32000;6514;5799;5041
32100;4051;3377;2984
32200;4084;3374;2988
32300;4074;3390;3015
32400;4116;3392;3040
32500;4130;3431;3053
32600;4165;3449;3101
32700;4159;3452;3080
32800;4221;3489;3104
32900;4253;3517;3114
33000;4232;3513;3124
33100;4262;3534;3150
33200;4272;3556;3167
33300;4308;3583;3177
33400;4339;3599;3188
33500;4362;3604;3201
33600;4348;3646;3259
33700;4384;3654;3265
33800;4404;3747;3287
33900;4423;4096;3334
34000;4466;3713;3329
34100;4467;3725;3310
34200;4500;3751;3334
34300;4525;3759;3352
34400;4616;3810;3371
34500;4561;3810;3378
34600;4596;3836;3417
34700;4618;3814;3403
34800;4627;3840;3437
34900;4654;3822;3448
35000;4665;3853;3454
35100;4714;3857;3502
35200;4717;3966;3496
35300;4732;3956;3517
35400;4772;3995;3537
35500;4784;4020;3533
35600;4821;4053;3572
35700;4855;4051;3582
35800;4860;4097;3589
35900;4879;4101;3615
36000;4900;4131;3624
36100;4928;4135;3656
36200;4985;4153;3676
36300;4973;4188;3701
36400;4998;4219;3721
36500;5029;4223;3714
36600;5038;4251;3726
36700;5087;4278;3766
36800;5086;4315;3777
36900;5141;4305;3785
37000;5131;4340;3805
37100;5162;4523;3822
37200;5239;4363;3860
37300;5206;4412;3876
37400;5219;4409;3885
37500;5257;4434;3889
37600;5276;4463;3938
37700;5292;4491;3939
37800;5315;4492;3968
37900;5344;4525;3975
38000;5363;4548;3987
38100;5395;4590;4001
38200;5416;4575;4028
38300;5440;4616;4034
38400;5473;4638;4047
38500;5504;4654;4076
38600;5536;4677;4104
38700;5537;4699;4143
38800;5568;4713;4155
38900;5596;4745;4138
39000;5615;4774;4224
39100;5638;4800;4183
39200;5668;4817;4208
39300;5681;4842;4230
39400;5738;4861;4253
39500;5762;4852;4263
39600;5797;4870;4279
39700;5784;4896;4284
39800;5807;4972;4317
39900;5841;5015;4321
40000;5872;4983;4366
40100;5899;5001;4397
40200;5920;5033;4388
40300;5924;5109;4408
40400;5961;5067;4427
40500;5981;5095;4457
40600;6013;5127;4511
40700;6031;5160;4512
40800;6057;5169;4504
40900;6090;5189;4528
41000;6171;5183;4534
41100;6146;5365;4605
41200;6162;5473;4708
41300;6175;5262;4601
41400;6211;5280;4635
41500;6222;5253;4673
41600;6255;5321;4664
41700;6291;5331;4681
41800;6303;5325;4690
41900;6344;5372;4765
42000;6363;5437;4768
42100;6390;5473;4770
42200;6419;5469;4776
42300;6458;5509;4855
42400;6478;5492;4832
42500;6504;5529;4862
42600;6521;5582;4871
42700;6564;5619;4898
42800;6590;5596;4924
42900;6615;5645;4920
43000;6638;5684;4956
43100;6667;5733;5001
43200;6678;5669;4996
43300;6683;5727;5001
43400;6738;5770;5013
43500;6824;5752;5045
43600;6787;5837;5078
43700;6823;5816;5066
43800;6840;5887;5135
43900;6884;5920;5137
44000;6911;5898;5144
44100;6936;5967;5186
44200;6953;5999;5201
44300;7017;5964;5216
44400;7041;5940;5221
44500;7043;6035;5294
44600;7067;6051;5265
44700;7090;5979;5306
44800;7117;6105;5323
44900;7148;6168;5337
45000;7178;6178;5368
45100;7199;6180;5376
45200;7219;6189;5406
45300;7248;6221;5445
45400;7291;6149;5463
45500;7306;6305;5481
45600;7367;6305;5495
45700;7345;6311;5507
45800;7377;6372;5548
45900;7429;6402;5617
46000;7455;6424;5593
46100;7478;6415;5596
46200;7491;6476;5627
46300;7581;6552;5649
46400;7569;6495;5672
46500;7579;6547;5692
46600;7640;6532;5683
46700;7641;6583;5740
46800;8069;6640;5752
46900;7707;6711;5771
47000;7720;6658;5799
47100;7761;6672;5826
47200;7808;6703;5844
47300;7828;6771;5859
47400;7837;6762;5885
47500;7855;6781;5947
47600;7898;6766;5925
47700;7915;6853;5964
47800;7981;6867;6013
47900;7971;6875;5990
48000;8012;6935;6022
48100;8046;6964;6028
48200;8112;6988;6041
48300;8082;6989;6073
48400;8131;7048;6106
48500;8185;7010;6127
48600;8193;7094;6181
48700;8223;7114;6167
48800;8285;7134;6212
48900;8283;7156;6205
49000;8315;7206;6251
49100;8348;7238;6255
49200;8408;7239;6306
49300;8376;7254;6341
49400;8452;7296;6324
49500;8468;7298;6392
49600;8469;7314;6350
49700;8546;7372;6401
49800;8518;7416;6397
49900;8564;7439;6459
50000;8634;7460;6448
50100;8614;7471;6491
50200;8649;7504;6528
50300;8680;7574;6518
50400;8710;7578;6555
50500;8754;7605;6603
50600;8773;7579;6612
50700;8803;7841;6614
50800;8844;7684;6640
50900;8870;7693;6655
51000;8878;7721;6698
51100;8897;7771;6733
51200;8941;7789;6773
51300;8988;7825;6746
51400;9375;7825;6762
51500;9045;7854;6809
51600;9075;7858;6860
51700;9144;7899;6855
51800;9138;7928;6881
51900;9176;8015;6925
52000;9185;7999;6942
52100;9215;8067;6955
52200;9306;8066;6999
52300;9286;8040;7011
52400;9326;8150;7046
52500;9341;8040;7048
52600;9381;8195;7069
52700;9400;8230;7118
52800;9484;8251;7116
52900;9488;8266;7141
53000;9548;8268;7164
53100;9554;8299;7187
53200;9559;8338;7274
53300;9609;8354;7222
53400;9629;8389;7252
53500;9680;8431;7302
53600;9685;8464;7336
53700;9727;8495;7373
53800;9765;8482;7358
53900;9778;8551;7371
54000;9801;8568;7436
54100;9879;8624;7462
54200;9887;8627;7497
54300;9920;8664;7481
54400;9950;8659;7524
54500;9990;8739;7532
54600;10024;8761;7582
54700;10035;8753;7652
54800;10073;8797;7606
54900;10093;8846;7620
55000;10189;8846;7637
55100;10149;8872;7704
55200;10189;8921;7761
55300;10241;8947;8073
55400;10262;9004;7758
55500;10313;9051;7801
55600;10318;9035;7811
55700;10363;9106;7840
55800;10385;9108;7891
55900;10406;9119;7919
56000;10443;9134;7947
56100;10469;9202;7954
56200;10594;9237;7960
56300;10542;9255;7965
56400;10590;9315;8007
56500;10609;9318;8013
56600;10661;9332;8083
56700;10683;9391;8099
56800;10746;9418;8133
56900;10848;9432;8143
57000;10844;9467;8184
57100;10823;9553;8184
57200;10854;9500;8253
57300;10879;9550;8266
57400;10942;9568;8304
57500;10964;9599;8348
57600;11005;9633;8328
57700;11048;9675;8368
57800;11096;9696;8390
57900;11102;9758;8396
58000;11101;9773;8420
58100;11146;9785;8473
58200;11196;9844;8545
58300;11242;9861;8539
58400;11263;9908;8576
58500;11322;9906;8579
58600;11332;9977;8565
58700;11384;10028;8642
58800;11396;10041;9016
58900;11459;10039;8662
59000;11466;10104;8719
59100;11527;10114;8714
59200;11529;10147;8761
59300;11577;10197;8804
59400;11606;10233;8813
59500;11640;10264;8888
59600;11663;10238;8865
59700;11678;10340;8900
59800;11764;10317;8887
59900;11758;10368;8911
60000;11808;10408;8946
60100;11870;10428;9086
60200;11895;10484;9026
60300;11904;10478;9095
60400;11974;10552;9071
60500;12003;10586;9104
60600;12021;10605;9145
60700;12035;10627;9199
60800;12093;10682;9178
60900;12089;10695;9229
61000;12194;10715;9259
61100;12208;10758;9316
61200;12278;10803;9341
61300;12288;10818;9362
61400;12332;10897;9335
61500;12317;10928;9438
61600;12325;10915;9385
61700;12415;10925;9452
61800;12397;10955;9437
61900;12487;11000;9505
62000;12506;11044;9506
62100;12526;11120;9576
62200;12598;11116;9605
62300;12597;11163;9630
62400;12638;11167;9643
62500;12695;11293;9695
62600;12724;11247;9731
62700;12782;11358;9820
62800;12795;11360;9721
62900;12823;11484;9819
63000;12854;11362;9818
63100;12884;11464;9821
63200;12940;11433;9840
63300;12937;11555;9899
63400;12977;11494;9914
63500;13074;11566;9937
63600;13067;11570;9991
63700;13169;11613;9981
63800;13138;11637;10016
63900;13173;11733;10099
64000;13206;11695;10139
64100;9378;7949;6898
64200;8290;6864;6013
64300;8320;6859;6081
64400;8341;6947;6049
64500;8362;6929;6043
64600;8398;6941;6127
64700;8438;6932;6084
64800;8427;7001;6105
64900;8444;6969;6161
65000;8492;7026;6151
65100;8506;7015;6168
65200;8538;7065;6205
65300;8536;7089;6173
65400;8543;7067;6476
65500;8736;7074;6259
65600;8645;7142;6250
65700;8640;7139;6262
65800;8645;7161;6270
65900;8651;7176;6302
66000;8692;7247;6346
66100;8708;7235;6311
66200;8738;7233;6328
66300;8765;7239;6379
66400;8760;7286;6369
66500;8799;7290;6382
66600;8829;7303;6394
66700;8834;7374;6421
66800;8885;7343;6418
66900;8879;7370;6442
67000;8945;7364;6477
67100;8925;7415;6491
67200;8939;7459;6485
67300;9030;7453;6512
67400;8993;7438;6536
67500;9031;7480;6574
67600;9037;7507;6573
67700;9067;7538;6554
67800;9080;7531;6629
67900;9117;7542;6607
68000;9148;7594;6628
68100;9166;7647;6657
68200;9165;7633;6683
68300;9209;7614;6687
68400;9251;7693;6703
68500;9245;7670;6701
68600;9317;7691;6723
68700;9315;7688;6748
68800;9323;7775;6769
68900;9326;7711;6816
69000;9358;7766;6782
69100;9386;7785;6810
69200;9426;7836;6859
69300;9437;7832;6846
69400;9449;7875;6943
69500;9487;7852;6883
69600;9504;7875;6894
69700;9545;7920;6957
69800;10022;7867;6925
69900;9576;7956;6990
70000;9581;7877;6971
70100;9613;7973;6979
70200;9654;8022;7034
70300;9708;7904;7034
70400;9699;8106;7056
70500;9717;8041;7098
70600;9741;8130;7084
70700;9754;8125;7135
70800;9810;8498;7144
70900;9798;8163;7118
71000;9816;8234;7178
71100;9820;8285;7136
71200;9860;8276;7165
71300;9921;8341;7170
71400;9921;8301;7250
71500;9954;8282;7234
71600;9982;8327;7263
71700;9975;8428;7273
71800;9993;8409;7261
71900;10018;8411;7317
72000;10049;8383;7414
72100;10129;8467;7343
72200;10106;8504;7353
72300;10111;8485;7358
72400;10148;8533;7375
72500;10171;8503;7402
72600;10238;8526;7446
72700;10250;8562;7457
72800;10256;8632;7448
72900;10284;8621;7446
73000;10259;8625;7515
73100;10311;8660;7530
73200;10346;8733;7526
73300;10388;8737;7551
73400;10380;8740;7534
73500;10416;8737;7632
73600;10440;8747;7604
73700;10852;8782;7616
73800;10526;8792;7631
73900;10513;8825;7636
74000;10511;8912;7676
74100;10586;8874;7676
74200;10580;8933;7736
74300;10683;8908;7710
74400;10617;8981;7806
74500;10755;9079;7801
74600;10720;9052;7841
74700;10702;8969;7798
74800;10700;8982;7808
74900;10759;9047;7825
75000;10800;9075;7837
75100;10781;9111;7868
75200;10819;9151;7947
75300;10835;9088;7903
75400;10858;9191;7948
75500;10873;9174;7971
75600;10905;9175;7943
75700;10972;9212;7976
75800;10949;9179;8000
75900;10980;9246;8014
76000;11021;9259;8043
76100;11017;9341;8052
76200;11060;9287;8048
76300;11082;9350;8129
76400;11103;9378;8116
76500;11141;9389;8207
76600;11181;9391;8123
76700;11181;9428;8151
76800;11184;9437;8192
76900;11226;9493;8205
77000;11249;9516;8250
77100;11288;9546;8244
77200;11300;9541;8517
77300;11325;9597;8270
77400;11397;9591;8277
77500;11418;9600;8352
77600;11393;9635;8357
77700;11442;9663;8330
77800;11440;9706;8381
77900;11489;9749;8382
78000;11469;9720;8416
78100;11502;9777;8416
78200;11543;9837;8485
78300;11559;9835;8497
78400;11601;9768;8492
78500;11616;9864;8498
78600;11680;9871;8524
78700;11689;9876;8522
78800;11752;9915;8559
78900;11692;9913;8556
79000;11791;9924;8570
79100;11780;9972;8604
79200;11791;10014;8630
79300;11814;9995;8641
79400;11856;10057;8647
79500;11872;10068;8672
79600;11884;10095;8731
79700;11907;10137;8731
79800;11941;10160;8748
79900;11971;10150;8798
80000;12037;10177;8776
80100;12020;10222;8793
80200;12034;10224;8814
80300;12131;10241;8820
80400;12093;10267;8898
80500;12112;10284;9075
80600;12346;10293;8888
80700;12195;10326;8949
80800;12205;10373;8941
80900;12246;10401;8972
81000;12244;10388;8973
81100;12299;10458;8989
81200;12311;10464;9016
81300;12355;10526;9021
81400;12332;10450;9092
81500;12455;10565;9150
81600;12463;10513;9106
81700;12446;10587;9085
81800;12462;10553;9138
81900;12476;10623;9135
82000;12609;10526;9175
82100;12532;10635;9212
82200;12559;10611;9181
82300;12543;10733;9228
82400;12653;10676;9221
82500;12628;10745;9254
82600;12687;10756;9289
82700;12696;10785;9306
82800;12704;10710;9322
82900;12742;10729;9354
83000;12741;10679;9340
83100;12776;10707;9370
83200;12815;10881;9446
83300;12884;10915;9529
83400;12872;10900;9433
83500;12929;10895;9462
83600;12962;11058;9766
83700;12994;10836;9498
83800;12970;10941;9506
83900;13022;11040;9560
84000;13008;11063;9561
84100;13104;11049;9565
84200;13069;11100;9589
84300;13150;11138;9625
84400;13128;11189;9676
84500;13136;11191;9646
84600;13170;11242;9728
84700;13221;11234;9712
84800;13215;11270;9740
84900;13257;11281;9750
85000;13303;11302;9757
85100;13324;11333;9810
85200;13344;11434;9879
85300;13357;11353;9799
85400;13388;11387;9836
85500;13454;11430;9863
85600;13460;11463;9891
85700;13463;11511;9890
85800;13556;11492;9992
85900;13523;11498;9963
86000;13542;11553;9975
86100;13605;11573;10007
86200;13619;11597;9970
86300;13650;11673;10012
86400;13620;11623;10013
86500;13678;11685;10501
86600;13713;11706;10095
86700;13794;11722;10094
86800;13796;11756;10136
86900;13797;11741;10187
87000;13824;11809;10149
87100;13894;11827;10208
87200;13846;11856;10231
87300;13935;11887;10227
87400;13939;11961;10248
87500;13949;11928;10279
87600;13957;11970;10305
87700;14001;12033;10312
87800;14081;11988;10319
87900;14064;12020;10388
88000;14102;12048;10359
88100;14106;12059;10436
88200;14148;12122;10450
88300;14148;12137;10407
88400;14208;12131;10431
88500;14245;12152;10469
88600;14251;12229;10522
88700;14305;12201;10530
88800;14343;12221;10540
88900;14332;12264;10596
89000;14358;12274;10614
89100;14410;12317;10593
89200;14448;12301;10621
89300;14640;12448;10647
89400;14518;12371;10649
89500;14489;12396;10691
89600;14532;12415;10730
89700;14561;12460;10718
89800;14607;12465;10771
89900;14659;12500;10782
90000;14663;12518;10828
90100;14719;12548;10842
90200;14747;12625;10829
90300;14736;12607;10867
90400;14856;12656;10969
90500;14785;12651;10909
90600;14824;12662;10912
90700;14857;12691;10923
90800;14895;12708;10936
90900;14905;12767;10964
91000;14897;12800;10983
91100;15016;12843;11043
91200;14959;12855;11041
91300;15004;12878;11082
91400;15059;12872;11107
91500;15080;12855;11115
91600;15112;12934;11101
91700;15139;12906;11154
91800;15130;12911;11160
91900;15200;13415;11223
92000;15193;13009;11290
92100;15214;13017;11241
92200;15230;13072;11239
92300;15297;13112;11272
92400;15346;13135;11291
92500;15349;13192;11426
92600;15377;13202;11348
92700;15387;13243;11364
92800;15429;13214;11394
92900;15492;13271;11442
93000;15510;13265;11541
93100;15518;13291;11501
93200;15533;13330;11492
93300;15580;13361;11524
93400;15591;13376;11515
93500;15588;13401;11512
93600;15672;13876;11554
93700;15717;13471;11616
93800;15718;13478;11654
93900;15739;13582;11669
94000;15768;13578;11671
94100;15833;13556;11680
94200;15833;13570;11682
94300;15899;13598;11706
94400;15870;13620;11743
94500;15972;13721;11882
94600;15938;13751;11798
94700;15962;13729;11808
94800;16044;13771;11830
94900;16038;13801;11926
95000;16064;13801;11866
95100;16070;13850;11922
95200;16152;13906;11976
95300;16150;13921;11939
95400;16170;13944;11948
95500;16220;13951;12037
95600;16213;13937;11975
95700;16263;13958;12028
95800;16239;13982;12076
95900;16382;14027;12081
96000;16352;14104;12127
96100;16365;14092;12135
96200;16441;14129;12132
96300;16435;14188;12199
96400;16489;14383;12219
96500;16508;14177;12213
96600;16537;14226;12208
96700;16566;14249;12672
96800;16573;14293;12317
96900;16605;14362;12297
97000;16654;14345;12318
97100;16726;14349;12377
97200;16698;14443;12344
97300;16729;14406;12403
97400;16805;14500;12402
97500;16819;14542;12401
97600;16816;14477;12434
97700;16930;14513;12464
97800;16927;14626;12513
97900;16914;14577;12562
98000;16954;14741;12571
98100;16937;14664;12588
98200;16985;14663;12656
98300;17004;14715;12630
98400;17195;14720;12634
98500;17108;14745;12678
98600;17111;14781;12668
98700;17182;14810;12693
98800;17169;14829;12794
98900;17182;14852;12736
99000;17255;15295;12808
99100;17265;14977;12849
99200;17282;14897;12805
99300;17327;14879;12864
99400;17350;15060;12868
99500;17394;14988;12905
99600;17398;14993;12923
99700;17480;15065;12942
99800;17462;15061;13033
99900;17499;15116;13001
