Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
23400;1687;646;599
23500;1584;643;600
23600;1672;644;639
23700;1626;630;634
23800;1668;697;590
23900;1736;709;646
24000;1738;689;638
24100;1745;633;591
24200;1713;662;608
24300;1728;615;676
24400;1781;670;635
24500;1775;682;616
24600;1736;677;686
24700;1772;669;618
24800;1780;652;604
24900;1781;654;621
25000;1777;684;596
25100;1777;679;646
25200;1785;673;695
25300;1774;651;619
25400;1787;707;638
25500;1807;711;694
25600;1803;714;663
25700;1750;736;636
25800;1759;776;679
25900;1805;743;696
26000;1997;737;698
26100;1769;731;725
26200;1876;702;656
26300;1888;672;725
26400;1769;744;643
26500;1860;702;686
26600;1913;741;693
26700;1810;703;642
26800;1811;707;672
26900;1887;721;716
27000;1914;759;690
27100;1851;742;679
27200;1893;726;711
27300;1937;728;680
27400;1985;766;654
27500;1925;723;716
27600;1981;738;721
27700;2142;857;1109
27800;1991;743;791
27900;1988;866;733
28000;2301;947;760
28100;2124;936;705
28200;1976;801;747
28300;2041;759;730
28400;2345;896;698
28500;1997;786;691
28600;1951;791;708
28700;2053;30990;786
28800;5802;911;812
28900;3388;891;970
29000;3768;1108;839
29100;2389;882;843
29200;2397;941;857
29300;2411;886;922
29400;2304;942;900
29500;2350;915;908
29600;2417;947;859
29700;2373;928;817
29800;2342;928;841
29900;2440;909;821
30000;2315;914;925
30100;2388;927;803
30200;2393;984;893
30300;2529;957;802
30400;2476;952;828
30500;2459;972;857
30600;2497;982;944
30700;2185;842;820
30800;2235;937;804
30900;2153;857;720
31000;2212;854;809
31100;2217;878;792
31200;2257;811;865
31300;2173;847;802
31400;2257;853;777
31500;2169;848;782
31600;2249;888;755
31700;2256;939;847
31800;2330;875;864
31900;2277;897;845
32000;2246;923;799
32100;2313;859;789
32200;2345;879;814
32300;2338;856;848
32400;2428;912;804
32500;2201;960;836
32600;2376;905;827
32700;2367;858;872
32800;2230;876;892
32900;2416;893;970
33000;2392;893;931
33100;2330;928;868
33200;2365;878;779
33300;2329;961;875
33400;2301;950;839
33500;2389;934;837
33600;2431;953;809
33700;2445;951;816
33800;2400;893;864
33900;2437;927;841
34000;2470;993;899
34100;2463;953;894
34200;2477;915;874
34300;2504;957;975
34400;2524;930;899
34500;2473;966;933
34600;2463;987;981
34700;2562;945;901
34800;2421;927;858
34900;2518;1032;848
35000;2612;1255;917
35100;2422;1085;893
35200;2473;919;888
35300;2578;999;867
35400;2604;1037;973
35500;2478;1001;856
35600;2744;969;934
35700;2639;1023;891
35800;2562;953;943
35900;2545;1044;958
36000;2596;971;913
36100;2544;1095;950
36200;2593;957;907
36300;2613;1031;901
36400;2565;1084;921
36500;2606;1002;995
36600;2667;1034;976
36700;2614;1005;1017
36800;2720;995;910
36900;2670;1087;992
37000;2680;1055;996
37100;2687;1058;1124
37200;2676;1039;983
37300;2746;1013;908
37400;2656;1031;950
37500;2723;1171;994
37600;2675;1024;979
37700;2683;1001;978
37800;2702;1069;1016
37900;2801;1028;962
38000;2816;1140;974
38100;2757;1033;929
38200;2766;1032;964
38300;2780;1046;931
38400;2768;1074;943
38500;2665;1084;968
38600;2664;1114;1052
38700;2774;1044;970
38800;2735;1114;1042
38900;2808;1125;1025
39000;2809;1103;1081
39100;2735;1091;988
39200;2744;1060;948
39300;2793;1110;990
39400;2865;1117;1047
39500;2860;1063;988
39600;2846;1110;1003
39700;2874;1135;1045
39800;2834;1120;1010
39900;2902;1254;974
40000;2906;1225;1016
40100;2826;1163;1073
40200;2697;1151;1005
40300;2838;1115;1056
40400;2967;1165;1060
40500;2970;1139;1013
40600;2879;1089;1004
40700;2851;1205;976
40800;2972;1193;1006
40900;2995;1179;1084
41000;3026;1151;1090
41100;2846;1220;1083
41200;2971;1181;1144
41300;3046;1093;1054
41400;2946;1132;1019
41500;3032;1162;1080
41600;2961;1198;1073
41700;2988;1219;1067
41800;3031;1253;1014
41900;3041;1124;1057
42000;3106;1137;1144
42100;2988;1150;1193
42200;3097;1145;1191
42300;3031;1324;2286
42400;9574;1566;1677
42500;6520;8547;1205
42600;3180;1107;1344
42700;3464;1542;2318
42800;2942;1210;1121
42900;3007;1292;1259
43000;3082;1254;1112
43100;3049;1213;1169
43200;3124;1274;1147
43300;3188;1258;1142
43400;3185;1229;1152
43500;3206;1214;1121
43600;3154;1266;1180
43700;3204;1310;1122
43800;3153;1205;1215
43900;3099;1359;1179
44000;3085;1228;1179
44100;3123;1198;1132
44200;3148;1320;1245
44300;3077;1221;1162
44400;3098;1195;1145
44500;3252;1249;1188
44600;3183;1286;1096
44700;3127;1262;1124
44800;3218;1298;1151
44900;3223;1333;1229
45000;3198;1395;1288
45100;3285;1244;1227
45200;3276;1316;1108
45300;3295;1214;1166
45400;3335;1296;1108
45500;3333;1301;1151
45600;3245;1369;1204
45700;3279;1297;1317
45800;3352;1338;1191
45900;3355;1340;1288
46000;3289;1364;1258
46100;3276;1254;1319
46200;3136;1361;1242
46300;3244;1366;1236
46400;3418;1312;1149
46500;3414;1317;1211
46600;3325;1355;1241
46700;3315;1313;1186
46800;3354;1327;1210
46900;3378;1324;1211
47000;3423;1327;1227
47100;3474;1323;1234
47200;3389;1343;1259
47300;3364;1308;1250
47400;3431;1413;1309
47500;3435;1364;1186
47600;3353;1298;1291
47700;3512;1386;1246
47800;3478;1347;1209
47900;3600;1317;1415
48000;3475;1376;1222
48100;3506;1364;1329
48200;3496;1327;1323
48300;3531;1406;1366
48400;3590;1340;1371
48500;3490;1299;1274
48600;3465;1347;1203
48700;3467;1401;1318
48800;3591;1440;1257
48900;3494;1406;1222
49000;3336;1377;1272
49100;3564;1427;1337
49200;3590;1501;1194
49300;3502;1476;1279
49400;3602;1433;1331
49500;3477;1461;1266
49600;3539;1416;1271
49700;3683;1390;1263
49800;3602;1493;1290
49900;3605;1387;1335
50000;3607;1419;1341
50100;3574;1401;1253
50200;3695;1513;1336
50300;3615;1444;1259
50400;3576;1348;1342
50500;3771;1486;1383
50600;3669;1458;1250
50700;3553;1502;1425
50800;3674;1470;1310
50900;3796;1380;1286
51000;3660;1461;1385
51100;3697;1488;1317
51200;3666;1531;1360
51300;3644;1439;1321
51400;3854;1504;1404
51500;3773;1471;1366
51600;3623;1520;1382
51700;3740;1473;1439
51800;3652;1477;1353
51900;3861;1459;1410
52000;3713;1486;1374
52100;3749;1474;1480
52200;3739;1443;1384
52300;3941;1443;1408
52400;3790;1400;1402
52500;3692;1495;1502
52600;3822;1476;1396
52700;3764;1461;1332
52800;3773;1461;1452
52900;3842;1492;1384
53000;3792;1530;1350
53100;3845;1522;1365
53200;3919;1485;1529
53300;4029;1598;1488
53400;3689;1621;1556
53500;3976;1666;1402
53600;3830;1549;1424
53700;3814;1626;1476
53800;3968;1559;1524
53900;3992;1565;1508
54000;3917;1530;1404
54100;3928;1530;1419
54200;3932;1665;1412
54300;3871;1538;1519
54400;3888;1525;1564
54500;3934;1538;1446
54600;3896;1568;1420
54700;4055;1533;1511
54800;3909;1583;1523
54900;3823;1517;1564
55000;3989;1559;1424
55100;4060;1520;1583
55200;3981;1663;1433
55300;3983;1622;1418
55400;3971;1519;1473
55500;3961;1577;1519
55600;4034;1616;1548
55700;3920;1628;1468
55800;3935;1613;1474
55900;4003;1618;1420
56000;4070;1707;1452
56100;4068;1549;1492
56200;3948;1599;1569
56300;4105;1609;1579
56400;4058;1640;1444
56500;4030;1714;1406
56600;4090;1745;1526
56700;4127;1662;1630
56800;4058;1591;1481
56900;4116;1603;1540
57000;4164;1624;1543
57100;4232;1659;1567
57200;4114;1623;1609
57300;4078;1713;1565
57400;4144;1671;1572
57500;3991;1612;1538
57600;4220;1671;1533
57700;4178;1602;1507
57800;4286;1640;1564
57900;4214;1687;1446
58000;4257;1604;1541
58100;4287;1644;1464
58200;4266;1646;1606
58300;4246;1726;1491
58400;4103;1725;1621
58500;4142;1715;1554
58600;4160;1730;1553
58700;4139;1648;1581
58800;4255;1681;1525
58900;4258;1724;1560
59000;4129;1657;1667
59100;4254;1677;1729
59200;4188;1803;1639
59300;4323;1740;1481
59400;4339;1716;1504
59500;4257;1701;1641
59600;4355;1681;1516
59700;4349;1850;1690
59800;4191;1747;1642
59900;4704;1709;1684
60000;4302;1663;1516
60100;4321;1763;1668
60200;4411;1689;1499
60300;4272;1804;1778
60400;4415;1776;1552
60500;4377;1720;1615
60600;4267;1723;1585
60700;4418;1816;1602
60800;4304;1831;1602
60900;4380;1850;1618
61000;4446;1788;1551
61100;4430;1782;1569
61200;4440;1760;1583
61300;4500;1782;1678
61400;4390;1687;1667
61500;4481;1728;1695
61600;4523;1758;1591
61700;4570;1811;1703
61800;4382;1709;1625
61900;4409;1766;1733
62000;4446;1746;1542
62100;4353;1804;1763
62200;4421;1879;1536
62300;4446;1828;1722
62400;4550;1732;1625
62500;4453;1769;1614
62600;4449;1839;1706
62700;4565;1890;1596
62800;4497;1724;1653
62900;4628;1856;1674
63000;4561;1823;1746
63100;4502;2008;1684
63200;4583;1801;1615
63300;4333;1800;1636
63400;4696;1800;1684
63500;4613;1834;1740
63600;4563;1813;1759
63700;4243;1975;1786
63800;4594;1823;1730
63900;4550;1879;1667
64000;4564;1802;1662
64100;4790;1947;1733
64200;4555;1871;1872
64300;4558;1969;1674
64400;4728;1915;1698
64500;4652;2002;1700
64600;4524;1876;1782
64700;4767;1946;1725
64800;4721;1961;1639
64900;4557;1910;1779
65000;4693;1878;1770
65100;4708;1972;1677
65200;4680;1906;1791
65300;4748;1929;1865
65400;4756;2034;1724
65500;4787;1874;1755
65600;4731;1971;1689
65700;4739;1881;1676
65800;4668;1964;1755
65900;4752;1938;1751
66000;4725;1915;1779
66100;4818;1835;1832
66200;4836;1955;1814
66300;4781;1975;1936
66400;4983;1957;1847
66500;4872;1948;1735
66600;4834;1821;1706
66700;4788;1908;1866
66800;4895;1982;1744
66900;4916;1996;1689
67000;4914;1988;1748
67100;4555;1992;1738
67200;4964;1939;1639
67300;4855;1883;1828
67400;4805;2004;1771
67500;4910;1895;1709
67600;4908;1955;1874
67700;4743;1946;1746
67800;4997;1908;1770
67900;4897;2003;1761
68000;4891;1980;1773
68100;4774;1979;1975
68200;4813;2056;1905
68300;4993;1968;1789
68400;5055;1910;1982
68500;4842;1991;1816
68600;5032;2121;1876
68700;5007;1972;1744
68800;5177;2002;1955
68900;5067;2032;1868
69000;4902;2049;1822
69100;4989;1976;1782
69200;5055;2056;1827
69300;5007;2159;1758
69400;5089;2024;1873
69500;5134;1997;1718
69600;5175;2056;1793
69700;5180;1999;1738
69800;5004;1953;1817
69900;5116;1978;1749
70000;5057;2137;1919
70100;4962;2136;1821
70200;5061;1997;1997
70300;5037;2062;1974
70400;4926;2182;1833
70500;5187;2066;1972
70600;5267;2058;1833
70700;5182;2099;1822
70800;5179;2106;2034
70900;5111;2087;1917
71000;5240;2117;1874
71100;5017;2027;1982
71200;5321;2168;2038
71300;5211;3170;2683
71400;5741;2316;1982
71500;5216;2187;2068
71600;5293;2005;1976
71700;5086;2182;1976
71800;5161;2299;1915
71900;5133;2076;2031
72000;5204;2105;2137
72100;5198;2070;1888
72200;5178;2171;1924
72300;5074;2160;1885
72400;5194;2117;1921
72500;5259;2131;1997
72600;5319;2188;1924
72700;5226;2187;2045
72800;5194;2064;2083
72900;5095;2124;1874
73000;5308;2213;2089
73100;5317;2167;1986
73200;5165;2112;2148
73300;5275;2148;1936
73400;5246;2096;1924
73500;5062;2123;1868
73600;4979;2152;1948
73700;5362;2240;2052
73800;5298;2167;2316
73900;5349;2130;1969
74000;5247;2164;1980
74100;5189;2127;2044
74200;5371;2254;2089
74300;5299;2226;1939
74400;5468;2118;1921
74500;5461;2147;2033
74600;5434;2171;2021
74700;5510;2166;1958
74800;5458;2165;1940
74900;5369;2102;1909
75000;5582;2408;1971
75100;5444;2248;1998
75200;5620;2248;1963
75300;5398;2198;2070
75400;5540;2135;2008
75500;5507;2207;2056
75600;5240;2323;2058
75700;5471;2181;2021
75800;5387;2225;2078
75900;5534;2376;2165
76000;5440;2202;2053
76100;5425;2187;2016
76200;5653;2195;1968
76300;5419;2365;2078
76400;5541;2249;2091
76500;5628;2338;2046
76600;5477;2307;2004
76700;5412;2209;2002
76800;5406;2266;2080
76900;5572;2308;2134
77000;5532;2175;1967
77100;5536;2233;1962
77200;5669;2299;2161
77300;5604;2170;2049
77400;5633;2284;2025
77500;5756;2326;2105
77600;5493;2360;1998
77700;5627;2388;2174
77800;5558;2462;2119
77900;5683;2269;2096
78000;5505;2268;2051
78100;5714;2367;2234
78200;5625;2427;2349
78300;5620;2463;2247
78400;5491;2328;2241
78500;5799;2228;2093
78600;5733;2372;2158
78700;5647;2321;2262
78800;5686;2402;2176
78900;5767;2339;2191
79000;5729;2460;2260
79100;5720;2197;2256
79200;5724;2390;2215
79300;5689;2445;2125
79400;5598;2310;2267
79500;5370;2276;2090
79600;5798;2414;2059
79700;5725;2483;2094
79800;5633;2397;2065
79900;5958;2407;2151
80000;5634;2388;2105
80100;5843;2364;2182
80200;5793;2423;2185
80300;5955;2384;2175
80400;5938;2346;2205
80500;5925;2456;2249
80600;5811;2481;2250
80700;5433;2416;2078
80800;5669;2419;2109
80900;5716;2442;2197
81000;5805;2520;2305
81100;5996;2271;2222
81200;5784;2361;2363
81300;5860;2404;2295
81400;5882;2390;2414
81500;5891;2443;2130
81600;6236;2530;2241
81700;5925;2430;2142
81800;5808;2512;2300
81900;5877;2448;2254
82000;5910;2290;2261
82100;6124;2303;2257
82200;5911;2353;2209
82300;6042;2376;2286
82400;6090;2315;2193
82500;5801;2460;2351
82600;5919;2469;2387
82700;6099;2424;2610
82800;5829;2657;2115
82900;6079;2420;2273
83000;5837;2576;2179
83100;6027;2433;2342
83200;5915;2495;2193
83300;6093;2494;2333
83400;6116;2473;2177
83500;5912;2431;2259
83600;5917;2524;2257
83700;5956;2531;2269
83800;6056;2542;2499
83900;6190;2617;2231
84000;6105;2451;2293
84100;6257;2443;2195
84200;5965;2470;2194
84300;6096;2402;2451
84400;6107;2441;2331
84500;6168;2517;2350
84600;6133;2487;2401
84700;6066;2532;2520
84800;6252;2472;2349
84900;5987;2646;2298
85000;6223;2692;2286
85100;5937;2595;2538
85200;5814;2566;2313
85300;5846;2427;2295
85400;6244;2558;2391
85500;6327;2538;2252
85600;6260;2552;2336
85700;6343;2529;2392
85800;6044;2537;2327
85900;6224;2565;2250
86000;6377;2451;2341
86100;6198;2758;2282
86200;6145;2589;2256
86300;6168;2615;2299
86400;6080;2543;2342
86500;6177;2676;2308
86600;6186;2524;2302
86700;6128;2632;2291
86800;6364;2520;2316
86900;6198;2639;2445
87000;6179;2695;2421
87100;6135;2627;2395
87200;6184;2616;2466
87300;6017;2666;2290
87400;6363;2597;2367
87500;6482;2639;2311
87600;6494;2701;2265
87700;6341;2678;2522
87800;6371;2629;2404
87900;6231;2651;2357
88000;6328;2621;2464
88100;6425;2588;2533
88200;6266;2712;2483
88300;6313;2696;2473
88400;6362;2573;2393
88500;6285;2668;2371
88600;6359;2549;2263
88700;6390;2664;2545
88800;6413;2766;2462
88900;6611;2527;2534
89000;6527;2702;2499
89100;6356;2701;2528
89200;6628;2548;2416
89300;6314;2673;2400
89400;6400;2781;2230
89500;6348;2634;2396
89600;6547;2740;2397
89700;6488;2651;2514
89800;6491;2692;2625
89900;6479;2535;2462
90000;6376;2689;2398
90100;6535;2676;2603
90200;6534;2790;2379
90300;6440;2736;2341
90400;6620;2679;2391
90500;6788;2872;2580
90600;6738;2786;2382
90700;6622;2763;2363
90800;6536;2602;2400
90900;6530;2774;2599
91000;6495;2664;2540
91100;6435;2882;2491
91200;6764;2713;2465
91300;6292;2776;2554
91400;6702;2836;2793
91500;6272;2892;2607
91600;6999;2711;2425
91700;6628;2845;2622
91800;6771;2750;2579
91900;6545;2702;2429
92000;6601;2722;2527
92100;6603;2863;2707
92200;6671;2739;2684
92300;6882;2764;2512
92400;6805;2821;2674
92500;6720;2810;2580
92600;6827;2837;2491
92700;6699;2737;2459
92800;6715;2723;2476
92900;6416;2882;2431
93000;6609;2876;2464
93100;6719;2740;2445
93200;6698;2879;2400
93300;6744;2698;2678
93400;6884;2841;2535
93500;6789;2827;2564
93600;6666;2835;2557
93700;6468;2874;2654
93800;6794;2938;2738
93900;6863;2671;2559
94000;6706;2739;2598
94100;6876;2953;2677
94200;6639;2812;2527
94300;6717;2843;2708
94400;6593;2979;2514
94500;7077;2861;2558
94600;6779;2897;2702
94700;6617;2840;2458
94800;6611;2946;2642
94900;6761;2811;2584
95000;6584;2740;2710
95100;6858;2863;2674
95200;6951;2838;2599
95300;7118;2713;2684
95400;6879;2905;2790
95500;6883;2878;2861
95600;7014;2913;2504
95700;6928;2813;2545
95800;7112;2776;2537
95900;7034;2838;2544
96000;7022;2892;2680
96100;6863;2789;2665
96200;6941;2892;2551
96300;6776;2804;2825
96400;6955;2925;2590
96500;6921;3028;2568
96600;6759;3015;2788
96700;6874;3022;2648
96800;7045;2956;2683
96900;7088;2812;2772
97000;7209;2966;2679
97100;6998;2923;2718
97200;7100;3028;2621
97300;7077;3080;2620
97400;6606;2948;2709
97500;7167;2892;2690
97600;6993;2943;3571
97700;15151;3106;2671
97800;6776;3032;2650
97900;7091;2913;2705
98000;7024;2894;2656
98100;7042;2878;2813
98200;6941;2894;2629
98300;6978;3058;2737
98400;7134;3009;2653
98500;6917;3006;2819
98600;6938;3062;2568
98700;7235;2933;2629
98800;6796;2897;2632
98900;7140;3052;2738
99000;7148;3041;2774
99100;7191;3007;2712
99200;7225;2957;2717
99300;7066;3030;2662
99400;7210;3201;2777
99500;7323;3061;2625
99600;7185;3094;2924
99700;6995;3039;2680
99800;7167;2924;2982
99900;7055;3149;2887
