Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
23400;1699;658;615
23500;1581;647;596
23600;1677;631;647
23700;1622;644;643
23800;1671;689;584
23900;1731;648;639
24000;1699;688;650
24100;1714;617;593
24200;1691;655;601
24300;1720;620;662
24400;1759;677;630
24500;1768;690;615
24600;1733;692;683
24700;1771;679;612
24800;1773;642;596
24900;1780;670;620
25000;1781;681;589
25100;1778;693;645
25200;1781;682;697
25300;1762;698;647
25400;1816;723;647
25500;1845;708;683
25600;1810;718;676
25700;1750;721;640
25800;1765;789;681
25900;1806;750;695
26000;1903;731;702
26100;1766;738;710
26200;1872;707;660
26300;1873;659;721
26400;1768;740;636
26500;1856;698;693
26600;1906;730;693
26700;1811;703;652
26800;1820;706;679
26900;1977;725;707
27000;1898;769;686
27100;1845;744;679
27200;1888;727;718
27300;1942;745;693
27400;1980;780;697
27500;1917;722;711
27600;1984;733;695
27700;2019;806;727
27800;1956;735;782
27900;1994;822;711
28000;2027;755;721
28100;2017;766;699
28200;1966;779;739
28300;2063;801;733
28400;1991;791;695
28500;1999;777;686
28600;1951;784;701
28700;2053;796;684
28800;2070;801;720
28900;2092;772;730
29000;2065;763;725
29100;2084;758;836
29200;2134;838;791
29300;2208;786;807
29400;2074;839;825
29500;2072;803;788
29600;2103;848;755
29700;2157;807;724
29800;2059;830;752
29900;2148;817;715
30000;2048;811;809
30100;2125;825;711
30200;2117;871;778
30300;2233;840;708
30400;2186;842;728
30500;2176;873;746
30600;2150;864;901
30700;2175;850;815
30800;2242;922;793
30900;2157;845;705
31000;2280;837;806
31100;2207;877;781
31200;2298;831;865
31300;2177;840;792
31400;2269;840;768
31500;2171;857;794
31600;2260;897;742
31700;2264;934;874
31800;2596;886;853
31900;2339;903;839
32000;2249;929;793
32100;2359;889;804
32200;2354;922;838
32300;2347;867;845
32400;2330;912;821
32500;2204;943;827
32600;2426;921;818
32700;2375;844;859
32800;2291;872;893
32900;2416;903;972
33000;2397;964;959
33100;2343;932;882
33200;2381;873;784
33300;2329;973;871
33400;2362;970;844
33500;2424;939;836
33600;2429;965;799
33700;2440;947;816
33800;2484;899;888
33900;2383;919;837
34000;2477;995;906
34100;2502;942;905
34200;2497;914;874
34300;2490;952;975
34400;2519;944;911
34500;2483;980;985
34600;2492;973;1001
34700;2568;936;876
34800;2432;921;852
34900;2521;1032;849
35000;2523;1011;925
35100;2413;999;888
35200;2444;934;890
35300;2634;1024;864
35400;2591;1028;879
35500;2482;993;852
35600;2686;969;947
35700;2667;1014;881
35800;2553;965;938
35900;2534;1043;956
36000;2605;977;904
36100;2540;1056;941
36200;2588;961;916
36300;2616;1081;950
36400;2565;1088;919
36500;2604;1000;1005
36600;2670;1030;960
36700;2593;1005;991
36800;2753;987;918
36900;2664;1090;986
37000;2674;1056;1008
37100;2775;1064;1115
37200;2676;1030;979
37300;2756;1015;900
37400;2662;1113;1039
37500;2887;1155;983
37600;2675;1057;983
37700;2681;1004;981
37800;2753;1074;1018
37900;2798;1037;958
38000;2812;1082;981
38100;2762;1044;964
38200;2775;1038;974
38300;2806;1041;911
38400;2765;1082;933
38500;2711;1088;967
38600;2664;1112;1055
38700;2774;1048;978
38800;2746;1149;1045
38900;2805;1134;1033
39000;2814;1082;1087
39100;2741;1101;1031
39200;2776;1059;954
39300;2791;1047;984
39400;2825;1113;1028
39500;2905;1052;991
39600;2885;1090;999
39700;2871;1125;1012
39800;2828;1132;1035
39900;2902;1234;982
40000;2900;1214;1019
40100;2846;1155;1072
40200;2701;1195;993
40300;2843;1130;1052
40400;2968;1171;1068
40500;3007;1143;1023
40600;2873;1098;1006
40700;2847;1172;981
40800;3012;1198;999
40900;3004;1174;1091
41000;2979;1143;1081
41100;2880;1233;1124
41200;2976;1172;1130
41300;3033;1081;1045
41400;2953;1154;1037
41500;3032;1160;1085
41600;2951;1194;1057
41700;2992;1227;1118
41800;3026;1253;1010
41900;3030;1116;1027
42000;3105;1128;1175
42100;3036;1155;1195
42200;3089;1142;1186
42300;3043;1325;1231
42400;3008;1116;1067
42500;3038;1174;1128
42600;3181;1110;1100
42700;3144;1168;1075
42800;2940;1214;1107
42900;3033;1277;1250
43000;3137;1239;1120
43100;3046;1208;1166
43200;3144;1269;1141
43300;3240;1286;1147
43400;3183;1236;1157
43500;3225;1216;1130
43600;3198;1269;1162
43700;3209;1304;1127
43800;3169;1198;1231
43900;3066;1363;1167
44000;3078;1235;1194
44100;3117;1201;1159
44200;3172;1337;1241
44300;3074;1230;1151
44400;3113;1203;1218
44500;3275;1251;1194
44600;3177;1289;1096
44700;3138;1278;1172
44800;3250;1296;1155
44900;3217;1320;1228
45000;3205;1439;1282
45100;3282;1214;1226
45200;3271;1303;1124
45300;3324;1228;1174
45400;3357;1298;1123
45500;3329;1308;1144
45600;3288;1286;1155
45700;3296;1311;1313
45800;3328;1342;1210
45900;3395;1333;1293
46000;3290;1350;1257
46100;3293;1254;1316
46200;3159;1401;1228
46300;3234;1368;1242
46400;3424;1348;1174
46500;3413;1315;1197
46600;3310;1333;1304
46700;3299;1346;1190
46800;3355;1324;1218
46900;3382;1323;1209
47000;3442;1322;1247
47100;3474;1329;1236
47200;3404;1345;1212
47300;3411;1321;1243
47400;3429;1410;1306
47500;3437;1364;1196
47600;3362;1285;1291
47700;3526;1385;1250
47800;3468;1331;1210
47900;3602;1313;1358
48000;3472;1362;1211
48100;3499;1384;1306
48200;3495;1336;1315
48300;3528;1395;1372
48400;3585;1335;1361
48500;3491;1309;1278
48600;3454;1356;1188
48700;3459;1389;1322
48800;3591;1433;1242
48900;3491;1415;1230
49000;3334;1393;1294
49100;3567;1416;1334
49200;3592;1505;1197
49300;3463;1427;1271
49400;3609;1444;1329
49500;3488;1451;1255
49600;3545;1431;1279
49700;3680;1410;1274
49800;3650;1498;1288
49900;3616;1406;1342
50000;3627;1408;1328
50100;3577;1402;1238
50200;3733;1502;1354
50300;3609;1437;1234
50400;3580;1338;1377
50500;3791;1487;1390
50600;3667;1449;1264
50700;3567;1503;1423
50800;3694;1483;1309
50900;3792;1375;1291
51000;3646;1450;1409
51100;3697;1463;1310
51200;3652;1524;1393
51300;3635;1434;1284
51400;3869;1497;1421
51500;3774;1459;1371
51600;3623;1528;1388
51700;3793;1458;1432
51800;3658;1472;1351
51900;3876;1473;1455
52000;3727;1483;1372
52100;3740;1504;1499
52200;3771;1442;1381
52300;3909;1461;1407
52400;3787;1417;1396
52500;3700;1477;1503
52600;3833;1474;1384
52700;3787;1527;1346
52800;3780;1451;1461
52900;3826;1531;1391
53000;3761;1546;1356
53100;3841;1537;1354
53200;3934;1476;1515
53300;3991;1586;1491
53400;3722;1617;1558
53500;3979;1652;1399
53600;3848;1573;1434
53700;3853;1587;1459
53800;3966;1604;1523
53900;4024;1564;1506
54000;3906;1562;1405
54100;3947;1525;1409
54200;3908;1663;1418
54300;3871;1543;1556
54400;4297;1531;1571
54500;3941;1553;1445
54600;3924;1575;1437
54700;4049;1529;1513
54800;3935;1607;1515
54900;3829;1510;1535
55000;3988;1561;1469
55100;4016;1516;1575
55200;3980;1670;1431
55300;4012;1623;1431
55400;3970;1529;1474
55500;3988;1571;1510
55600;4038;1622;1550
55700;3913;1640;1473
55800;3971;1628;1475
55900;3999;1627;1432
56000;4075;1682;1454
56100;4067;1554;1490
56200;3941;1598;1554
56300;4108;1613;1578
56400;4114;1631;1436
56500;4035;1716;1394
56600;4082;1814;1517
56700;4123;1662;1635
56800;4047;1591;1494
56900;4119;1606;1558
57000;4165;1608;1528
57100;4249;1678;1566
57200;4123;1623;1621
57300;4059;1700;1558
57400;4107;1674;1572
57500;3992;1594;1520
57600;4202;1691;1534
57700;4183;1591;1496
57800;4261;1634;1563
57900;4215;1677;1445
58000;4251;1592;1543
58100;4209;1633;1500
58200;4269;1662;1580
58300;4243;1729;1501
58400;4093;1712;1601
58500;4137;1703;1539
58600;4171;1704;1530
58700;4164;1653;1581
58800;4348;1675;1541
58900;4249;1730;1571
59000;4134;1703;1681
59100;4251;1731;1713
59200;4188;1791;1625
59300;4319;1743;1482
59400;4397;1700;1496
59500;4269;1662;1628
59600;4353;1666;1517
59700;4334;1844;1688
59800;4195;1740;1630
59900;4292;1740;1701
60000;4309;1671;1508
60100;4312;2302;2115
60200;10486;3244;3352
60300;4320;1866;2300
60400;4932;1790;1560
60500;4636;1735;1914
60600;4346;1726;1705
60700;4416;1820;1601
60800;4447;1849;1598
60900;4402;1870;1596
61000;4436;1800;1553
61100;4430;1765;1586
61200;4440;1749;1592
61300;4513;1799;1699
61400;4453;1703;1677
61500;4476;1734;1689
61600;4694;1753;1574
61700;4568;1812;1718
61800;4382;1720;1616
61900;4403;1741;1689
62000;4416;1785;1587
62100;4391;1801;1767
62200;4458;1891;1554
62300;4452;1819;1682
62400;4540;1741;1632
62500;4506;1772;1615
62600;4438;1808;1701
62700;4583;1900;1591
62800;4501;1713;1654
62900;4630;1862;1692
63000;4587;1832;1743
63100;4604;2028;1661
63200;4580;1792;1629
63300;4331;1778;1672
63400;4728;1797;1685
63500;4597;1851;1751
63600;4519;1822;1768
63700;4237;1983;1780
63800;4636;1820;1771
63900;4552;1870;1653
64000;4558;1810;1653
64100;4767;1940;1742
64200;4558;1853;1883
64300;4559;1975;1661
64400;4719;1887;1696
64500;4653;2008;1703
64600;4524;1872;1777
64700;4754;1942;1729
64800;4731;1957;1642
64900;4558;1911;1764
65000;4705;1869;1764
65100;4722;1965;1639
65200;4687;1946;1797
65300;4776;1943;1874
65400;4759;2041;1725
65500;4774;1866;1756
65600;4740;1970;1665
65700;4755;1866;1661
65800;4669;1948;1740
65900;4708;1934;1743
66000;4706;1917;1766
66100;4815;1819;1812
66200;4857;1940;1811
66300;4783;2010;1954
66400;5003;1952;1836
66500;4875;1945;1748
66600;4835;1813;1702
66700;4742;1917;1845
66800;4889;1973;1735
66900;4909;2004;1714
67000;5287;1982;1798
67100;4551;1990;1740
67200;4977;1926;1652
67300;4875;1888;1794
67400;4789;2016;1766
67500;4910;1907;1762
67600;4901;1958;1896
67700;4739;1955;1747
67800;4999;1928;1767
67900;4897;1986;1781
68000;4888;1963;1757
68100;4776;1984;1914
68200;4823;2061;1909
68300;5021;1969;1802
68400;5137;1923;1979
68500;4849;1978;1828
68600;5128;2144;1876
68700;5016;1972;1729
68800;5187;1997;1961
68900;5036;2019;1862
69000;4913;2071;1836
69100;4985;1981;1782
69200;5054;2064;1817
69300;5078;2173;1754
69400;5069;2015;1883
69500;5140;2013;1733
69600;5172;2050;1793
69700;5181;2017;1764
69800;5001;1968;1813
69900;5114;1973;1742
70000;5059;2135;1897
70100;4976;2134;1801
70200;5061;1997;1998
70300;5036;2017;1964
70400;4950;2202;1881
70500;5174;2061;1985
70600;5270;2029;1831
70700;5163;2112;1829
70800;5140;2083;1992
70900;5117;2086;1929
71000;5217;2104;1871
71100;5013;2042;2009
71200;5342;2157;2039
71300;5215;2091;1884
71400;5111;2134;1948
71500;5159;2171;2037
71600;5071;1983;1948
71700;5155;2187;1984
71800;5171;2294;1899
71900;5171;2115;2032
72000;5215;2140;2129
72100;5252;2064;1885
72200;5218;2168;1909
72300;5069;2165;1884
72400;5171;2112;1904
72500;5258;2167;2042
72600;5325;2202;1913
72700;5211;2200;2042
72800;5192;2063;2072
72900;5087;2121;1886
73000;5291;2219;2050
73100;5309;2186;1990
73200;5194;2115;2156
73300;5275;2145;1925
73400;5261;2082;1880
73500;5071;2104;1845
73600;5059;2143;1943
73700;5425;2237;2034
73800;5324;2210;2353
73900;5383;2201;1974
74000;5325;2170;1970
74100;5206;2136;2049
74200;5383;2235;2131
74300;5302;2317;1969
74400;5462;2100;1922
74500;5576;2160;1990
74600;5576;2161;2073
74700;5541;2169;2027
74800;5510;2247;1951
74900;5423;2108;1909
75000;5597;2407;1984
75100;5455;2283;2048
75200;5566;2255;1976
75300;5553;2186;2056
75400;5698;2143;2004
75500;5522;2222;2151
75600;5292;2388;2063
75700;5535;2199;1986
75800;5409;2230;2095
75900;5573;2387;2221
76000;5441;2252;2055
76100;5466;2206;2026
76200;5727;2181;1960
76300;5474;2336;2130
76400;5542;2302;2080
76500;5623;2359;2069
76600;5538;2281;1990
76700;5471;2209;2036
76800;5418;2306;2120
76900;5538;2297;2238
77000;5612;2184;1947
77100;5618;2208;1966
77200;5715;2401;2169
77300;5619;2160;2064
77400;5607;2303;2018
77500;5766;2337;2118
77600;5845;2361;2002
77700;5581;2398;2162
77800;5623;2477;2106
77900;5670;2277;2099
78000;5503;2269;2052
78100;5724;2361;2232
78200;5631;2421;2340
78300;5607;2434;2236
78400;5473;2345;2262
78500;5800;2240;2082
78600;5703;2364;2135
78700;5643;2307;2245
78800;5683;2408;2161
78900;5749;2363;2192
79000;5698;2446;2239
79100;5757;2219;2229
79200;5725;2381;2200
79300;5629;2456;2119
79400;5607;2302;2244
79500;5370;2281;2067
79600;5802;2402;2050
79700;5763;2468;2091
79800;5639;2389;2083
79900;5983;2372;2105
80000;5652;2401;2097
80100;5864;2374;2183
80200;5786;2398;2178
80300;5945;2432;2147
80400;5923;2370;2208
80500;5897;2457;2231
80600;5802;2489;2275
80700;5420;2435;2076
80800;5666;2410;2120
80900;5702;2452;2235
81000;5819;2547;2314
81100;6015;2288;2193
81200;5796;2365;2354
81300;5865;2428;2287
81400;5885;2391;2375
81500;5890;2441;2142
81600;5922;2427;2239
81700;5926;2415;2130
81800;5831;2459;2296
81900;5858;2454;2253
82000;5902;2306;2232
82100;6120;2298;2267
82200;5970;2353;2204
82300;6049;2375;2287
82400;6150;2305;2184
82500;5890;2467;2334
82600;5912;2468;2390
82700;6078;2406;2649
82800;5831;2655;2114
82900;6081;2416;2272
83000;5903;2586;2209
83100;5979;2430;2348
83200;5937;2472;2200
83300;6080;2576;2373
83400;6108;2478;2190
83500;5911;2424;2246
83600;5927;2550;2277
83700;5951;2625;2286
83800;7701;2569;2497
83900;6185;2759;2297
84000;6530;3369;2772
84100;6245;2486;2190
84200;6139;2606;2204
84300;6392;2452;2525
84400;6155;2461;2299
84500;6298;2607;2335
84600;6162;2511;2414
84700;6079;2513;2532
84800;6309;2476;2342
84900;5994;2660;2300
85000;6212;2673;2306
85100;6018;2597;2568
85200;5814;2581;2342
85300;5851;2443;2315
85400;6297;2569;2391
85500;6316;2563;2282
85600;6220;2532;2354
85700;6405;2515;2394
85800;6061;2580;2381
85900;6236;2559;2257
86000;6448;2447;2354
86100;6209;2832;2293
86200;6137;2636;2250
86300;6254;2592;2294
86400;6092;2584;2360
86500;6185;2692;2325
86600;6254;2532;2292
86700;6137;2727;2294
86800;6409;2554;2333
86900;6294;2642;2430
87000;6227;2696;2410
87100;6132;2631;2440
87200;6218;2606;2455
87300;6066;2681;2305
87400;6425;2611;2399
87500;6483;2640;2335
87600;6554;2698;2270
87700;6347;2701;2563
87800;6368;2618;2397
87900;6274;2637;2360
88000;6331;2677;2490
88100;6410;2577;2538
88200;6346;2694;2473
88300;6360;2702;2489
88400;6368;2602;2440
88500;6265;2666;2365
88600;6420;2528;2247
88700;6398;2656;2609
88800;6414;2772;2479
88900;6606;2506;2524
89000;6578;2705;2499
89100;6352;2699;2518
89200;6701;2550;2434
89300;6372;2780;2407
89400;6410;2754;2275
89500;6410;2639;2394
89600;6580;2732;2385
89700;6510;2696;2542
89800;6478;2718;2633
89900;6507;2557;2470
90000;7287;6848;3768
90100;6902;2841;2907
90200;7162;2803;2425
90300;6631;2744;2330
90400;6652;2764;2434
90500;6556;2767;2654
90600;6701;2819;2395
90700;6614;2746;2407
90800;6605;2636;2370
90900;6548;2809;2617
91000;6470;2702;2504
91100;6428;2820;2474
91200;6714;2750;2493
91300;6310;2791;2543
91400;6654;2667;2672
91500;6255;2787;2590
91600;6886;2704;2384
91700;6599;2871;2562
91800;6617;2738;2492
91900;6497;2692;2463
92000;6510;2701;2491
92100;6568;2816;2761
92200;6617;2748;2619
92300;6789;2771;2507
92400;6708;2788;2532
92500;6578;2778;2601
92600;6806;2791;2494
92700;6652;2733;2467
92800;6730;2660;2464
92900;6362;2854;2435
93000;6550;2887;2454
93100;6619;2752;2467
93200;6601;2850;2415
93300;6719;2670;2674
93400;6836;2844;2519
93500;6712;2812;2553
93600;6669;2830;2575
93700;6484;2783;2600
93800;6797;2874;2758
93900;6787;2666;2589
94000;6659;2760;2599
94100;6815;2955;2578
94200;6608;2790;2557
94300;6674;2840;2688
94400;6595;2973;2530
94500;6998;2825;2565
94600;6712;2896;2631
94700;6598;2799;2505
94800;6530;2949;2593
94900;6761;2798;2580
95000;6505;2720;2642
95100;6822;2862;2670
95200;7395;2819;2511
95300;7018;2713;2686
95400;6792;2868;2782
95500;6870;2879;2950
95600;6997;2860;2498
95700;6893;2823;2503
95800;7078;2758;2519
95900;7010;2784;2529
96000;6958;2893;2676
96100;6843;2780;2677
96200;6927;2881;2567
96300;6778;2789;2816
96400;6951;2908;2571
96500;6902;3017;2559
96600;6774;3015;2806
96700;6876;3021;2577
96800;7029;2900;2695
96900;6936;2834;2775
97000;7184;2889;2668
97100;6920;2892;2688
97200;7020;3031;2634
97300;6997;3036;2641
97400;6531;2966;2640
97500;7133;2868;2693
97600;6998;2957;2707
97700;7086;2879;2635
97800;6646;3020;2638
97900;6949;2902;2645
98000;6970;2838;2677
98100;7076;2877;2805
98200;6912;2899;2645
98300;7018;3032;2725
98400;7148;2988;2646
98500;6905;3028;2821
98600;6934;3065;2572
98700;7309;2946;2635
98800;6726;2840;2642
98900;7142;3050;2731
99000;7170;3094;2774
99100;7198;2978;2702
99200;7210;3076;2653
99300;7094;2973;2656
99400;7144;3166;2729
99500;7238;3069;2624
99600;7202;3033;2909
99700;7059;3051;2604
99800;7116;2924;2976
99900;6943;3153;2760
