Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
18800;1634;526;615
18900;1520;571;573
19000;1509;536;529
19100;1449;604;704
19200;1517;555;520
19300;1617;543;550
19400;1508;572;554
19500;1498;571;519
19600;1542;569;552
19700;1524;611;572
19800;1532;615;554
19900;1567;607;538
20000;1558;601;539
20100;1580;625;589
20200;1567;599;590
20300;1565;585;560
20400;1629;580;539
20500;1641;661;613
20600;1573;599;587
20700;1565;604;584
20800;1573;622;618
20900;1676;622;571
21000;1655;637;574
21100;1667;608;657
21200;1612;659;615
21300;1729;655;628
21400;1676;647;620
21500;1666;668;573
21600;1665;685;636
21700;1725;652;612
21800;1739;652;610
21900;1682;638;597
22000;1727;687;617
22100;1763;684;598
22200;1773;673;595
22300;1732;681;625
22400;1763;695;602
22500;1571;594;568
22600;1544;570;561
22700;1567;604;576
22800;1581;577;574
22900;1646;662;597
23000;1577;582;566
23100;1611;624;589
23200;1609;649;587
23300;1574;595;595
23400;1677;637;597
23500;1573;632;587
23600;1669;633;639
23700;1616;622;618
23800;1659;672;579
23900;1718;643;633
24000;1693;682;629
24100;1699;611;579
24200;1680;644;601
24300;1718;621;659
24400;1753;672;622
24500;1765;672;606
24600;1757;699;675
24700;1756;676;613
24800;1784;632;594
24900;1772;663;615
25000;1775;675;580
25100;1766;679;634
25200;1783;672;689
25300;1761;657;617
25400;1778;719;632
25500;1839;694;688
25600;1786;718;658
25700;1739;729;640
25800;1755;768;673
25900;1801;745;681
26000;1940;724;695
26100;1844;752;705
26200;1867;706;691
26300;1935;705;713
26400;1771;737;632
26500;1848;685;679
26600;1900;736;679
26700;1800;702;647
26800;1812;706;668
26900;1879;726;698
27000;1893;770;670
27100;1839;734;664
27200;1882;713;705
27300;1933;724;672
27400;1971;758;655
27500;1913;717;716
27600;1980;727;686
27700;2088;796;714
27800;1952;720;778
27900;1983;811;724
28000;2017;754;702
28100;2029;758;696
28200;1955;784;723
28300;2020;746;716
28400;1986;781;686
28500;1997;771;679
28600;1937;781;707
28700;2041;793;687
28800;2062;798;695
28900;2082;764;723
29000;2054;764;715
29100;2086;751;727
29200;2103;819;750
29300;2121;893;855
29400;2041;834;790
29500;2090;804;787
29600;2109;834;741
29700;2092;809;715
29800;2083;812;753
29900;2147;797;704
30000;2056;831;808
30100;2101;823;699
30200;2106;906;781
30300;2223;846;712
30400;2192;837;720
30500;2227;869;743
30600;2155;859;904
30700;2179;840;813
30800;2253;913;789
30900;2166;853;728
31000;2250;835;806
31100;2241;899;775
31200;2270;807;864
31300;2222;834;789
31400;2276;876;759
31500;2178;852;787
31600;2250;899;751
31700;2244;920;848
31800;2333;901;858
31900;2259;920;880
32000;2297;914;804
32100;2320;902;784
32200;2337;860;817
32300;2325;843;832
32400;2345;919;835
32500;2295;938;836
32600;2365;900;796
32700;2349;854;862
32800;2226;863;909
32900;2414;887;960
33000;2380;909;925
33100;2327;915;862
33200;2357;872;772
33300;2316;969;872
33400;2316;949;834
33500;2375;935;817
33600;2423;949;790
33700;2432;954;813
33800;2387;891;856
33900;2376;918;831
34000;2516;1005;973
34100;2498;942;887
34200;2429;937;862
34300;2495;955;964
34400;2515;923;887
34500;2466;960;954
34600;2483;970;962
34700;2564;942;885
34800;2436;960;871
34900;2525;1035;872
35000;2513;1007;919
35100;2415;990;891
35200;2546;925;880
35300;2561;1000;855
35400;2568;1020;862
35500;2462;1006;859
35600;2709;962;920
35700;2604;1004;876
35800;2556;961;932
35900;2523;1046;950
36000;2583;958;888
36100;2535;1050;939
36200;2578;945;899
36300;2683;1016;895
36400;2549;1083;920
36500;2595;995;976
36600;2650;1037;958
36700;2611;994;976
36800;2680;972;903
36900;2650;1082;980
37000;2756;1107;995
37100;2680;1056;1102
37200;2663;1036;975
37300;2746;1001;928
37400;2661;1028;940
37500;2716;1164;979
37600;2668;1034;976
37700;2775;999;958
37800;2686;1066;1014
37900;2781;1038;953
38000;2805;1084;994
38100;2745;1000;922
38200;2747;1027;961
38300;2766;1066;925
38400;2825;1067;918
38500;2651;1069;947
38600;2663;1110;1044
38700;2779;1100;993
38800;2727;1118;1029
38900;2791;1130;1021
39000;2798;1090;1094
39100;2793;1093;1005
39200;2734;1048;940
39300;2780;1044;970
39400;2905;1112;998
39500;2841;1053;989
39600;2836;1095;1023
39700;2874;1104;1010
39800;2841;1106;1000
39900;2886;1226;961
40000;2890;1240;999
40100;2881;1140;1057
40200;2696;1154;981
40300;2823;1114;1046
40400;2973;1195;1052
40500;2955;1129;1003
40600;2880;1087;993
40700;2846;1169;998
40800;2999;1182;989
40900;2976;1172;1089
41000;2987;1147;1062
41100;2893;1223;1089
41200;2959;1173;1140
41300;3031;1088;1048
41400;2919;1116;1007
41500;3008;1151;1072
41600;2967;1203;1049
41700;3007;1242;1059
41800;3008;1241;993
41900;3019;1121;1036
42000;3088;1165;1149
42100;2994;1150;1190
42200;3079;1140;1199
42300;3016;1355;1202
42400;2985;1111;1067
42500;3024;1171;1107
42600;3163;1122;1120
42700;3116;1160;1053
42800;2926;1211;1102
42900;3021;1283;1250
43000;3117;1246;1096
43100;3040;1208;1151
43200;3120;1257;1145
43300;3221;1240;1135
43400;3170;1223;1165
43500;3189;1208;1126
43600;3165;1259;1160
43700;3197;1296;1123
43800;3132;1189;1215
43900;3074;1354;1163
44000;3069;1228;1185
44100;3103;1188;1148
44200;3156;1312;1242
44300;3065;1225;1161
44400;3082;1210;1161
44500;3276;1244;1184
44600;3166;1289;1090
44700;3107;1276;1135
44800;3200;1293;1143
44900;3206;1307;1223
45000;3177;1417;1282
45100;3284;1204;1213
45200;3275;1301;1096
45300;3294;1227;1176
45400;3327;1303;1102
45500;3314;1305;1144
45600;3227;1299;1161
45700;3261;1295;1310
45800;3321;1345;1189
45900;3350;1338;1277
46000;3277;1349;1251
46100;3279;1244;1315
46200;3160;1335;1211
46300;3223;1354;1235
46400;3409;1322;1152
46500;3425;1333;1200
46600;3302;1352;1234
46700;3283;1325;1206
46800;3334;1315;1209
46900;3389;1319;1211
47000;3451;1339;1217
47100;3476;1312;1233
47200;3382;1337;1201
47300;3507;1311;1243
47400;3418;1407;1302
47500;3421;1370;1210
47600;3342;1298;1280
47700;3514;1415;1242
47800;3467;1320;1201
47900;3586;1320;1354
48000;3517;1363;1222
48100;3532;1352;1291
48200;3486;1343;1321
48300;3526;1402;1409
48400;3612;1348;1371
48500;3481;1311;1265
48600;3478;1352;1235
48700;3441;1393;1310
48800;3593;1436;1238
48900;3569;1404;1210
49000;3322;1375;1267
49100;3562;1416;1327
49200;3564;1495;1174
49300;3445;1417;1257
49400;3597;1427;1322
49500;3472;1436;1250
49600;3515;1417;1266
49700;3708;1401;1258
49800;3655;1491;1293
49900;3643;1382;1344
50000;3640;1434;1316
50100;3581;1438;1266
50200;3725;1524;1327
50300;3607;1426;1228
50400;3671;1338;1328
50500;3761;1493;1386
50600;3674;1501;1265
50700;3536;1496;1419
50800;3697;1481;1307
50900;3886;1356;1276
51000;3628;1456;1380
51100;3667;1470;1302
51200;3683;1523;1352
51300;3640;1442;1281
51400;3865;1545;1411
51500;3772;1435;1345
51600;3608;1537;1369
51700;3720;1459;1426
51800;3641;1467;1357
51900;3859;1466;1481
52000;3708;1488;1363
52100;3732;1473;1468
52200;3744;1453;1374
52300;3900;1456;1404
52400;3792;1414;1417
52500;3678;1469;1501
52600;3825;1459;1378
52700;3782;1477;1326
52800;3769;1450;1455
52900;3803;1519;1371
53000;3750;1527;1346
53100;3849;1527;1355
53200;3950;1467;1526
53300;3995;1590;1491
53400;3713;1607;1543
53500;3966;1654;1405
53600;3837;1559;1456
53700;3861;1590;1462
53800;3977;1562;1517
53900;4021;1567;1511
54000;3898;1533;1406
54100;3936;1548;1403
54200;3882;1660;1413
54300;3866;1549;1516
54400;3882;1527;1551
54500;3916;1550;1446
54600;3871;1557;1418
54700;4055;1507;1521
54800;3918;1602;1504
54900;3802;1517;1537
55000;3987;1659;1429
55100;4026;1510;1570
55200;3981;1672;1421
55300;3963;1608;1422
55400;3959;1519;1461
55500;3942;1600;1515
55600;4016;1615;1536
55700;3904;1639;1468
55800;3942;1612;1473
55900;3996;1602;1483
56000;4062;1664;1451
56100;4055;1525;1463
56200;3927;1600;1559
56300;4087;1612;1576
56400;4069;1675;1434
56500;4012;1711;1396
56600;4067;1739;1507
56700;4122;1657;1617
56800;4056;1578;1480
56900;4121;1584;1533
57000;4158;1607;1539
57100;4226;1674;1562
57200;4114;1619;1609
57300;4068;1693;1555
57400;4107;1671;1568
57500;3971;1612;1523
57600;4195;1671;1524
57700;4175;1576;1487
57800;4267;1627;1557
57900;4225;1691;1435
58000;4249;1589;1541
58100;4209;1639;1467
58200;4287;1646;1569
58300;4243;1734;1493
58400;4120;1717;1610
58500;4135;1701;1539
58600;4154;1713;1517
58700;4146;1646;1578
58800;4250;1667;1516
58900;4247;1722;1560
59000;4135;1678;1700
59100;4224;1682;1706
59200;4176;1789;1626
59300;4324;1731;1468
59400;4326;1713;1489
59500;4252;1643;1621
59600;4349;1665;1503
59700;4333;1841;1690
59800;4190;1743;1640
59900;4261;1711;1682
60000;4290;1659;1504
60100;4294;1759;1656
60200;4414;1693;1495
60300;4274;1786;1727
60400;4402;1774;1544
60500;4381;1716;1593
60600;4254;1724;1576
60700;4394;1844;1607
60800;4282;1836;1589
60900;4363;1838;1562
61000;4428;1783;1553
61100;4386;1738;1555
61200;4404;1754;1583
61300;4443;1780;1679
61400;4364;1702;1662
61500;4473;1783;1958
61600;4626;1755;1569
61700;4554;1815;1694
61800;4357;1700;1620
61900;4391;1749;1671
62000;4412;1756;1531
62100;4344;1801;1753
62200;4414;1876;1543
62300;4426;1820;1701
62400;4535;1726;1624
62500;4456;1766;1605
62600;4437;1812;1690
62700;4561;1907;1586
62800;4487;1722;1644
62900;4617;1861;1674
63000;4574;1818;1735
63100;4489;2000;1691
63200;4606;1795;1580
63300;4389;1803;1624
63400;4683;1783;1670
63500;4615;1839;1736
63600;4515;1795;1755
63700;4233;1979;1784
63800;4593;1814;1716
63900;4532;1865;1682
64000;4552;1801;1647
64100;4825;1947;1720
64200;4538;1860;1872
64300;4557;1964;1666
64400;4703;1892;1688
64500;4652;2007;1680
64600;4510;1856;1775
64700;4762;1964;1727
64800;4700;1951;1637
64900;4538;1905;1770
65000;4676;1872;1766
65100;4697;1963;1637
65200;4685;1917;1777
65300;4751;1943;1864
65400;4752;2043;1708
65500;4801;1868;1750
65600;4724;1956;1671
65700;4787;1877;1659
65800;4667;1951;1734
65900;4701;1943;1738
66000;4705;1926;1743
66100;4820;1824;1800
66200;4829;1951;1830
66300;4768;1980;1930
66400;4967;1956;1832
66500;4861;1948;1744
66600;4830;1825;1687
66700;4746;1924;1858
66800;4893;1973;1722
66900;4897;1997;1679
67000;4944;1982;1702
67100;4527;2002;1721
67200;4945;1926;1641
67300;4866;1875;1800
67400;4790;2012;1761
67500;4931;1899;1716
67600;4898;1934;1879
67700;4736;1949;1732
67800;5032;1908;1761
67900;4903;1993;1738
68000;4886;1977;1766
68100;4771;1987;1908
68200;4814;2060;1909
68300;4985;1963;1787
68400;5037;1914;1959
68500;4884;2004;1803
68600;5019;2169;1858
68700;4994;1961;1704
68800;5172;2019;1944
68900;5035;2032;1850
69000;4884;2047;1825
69100;4961;1987;1770
69200;5053;2099;1808
69300;5015;2161;1750
69400;5077;2022;1864
69500;5130;2017;1688
69600;5176;2051;1777
69700;5167;1994;1745
69800;4993;1962;1807
69900;5095;1994;1746
70000;5046;2131;1897
70100;4944;2131;1802
70200;5041;2000;1991
70300;5033;2014;1959
70400;4929;2216;1822
70500;5177;2067;1962
70600;5252;2024;1912
70700;5154;2120;1824
70800;5153;2062;2041
70900;5119;2136;1911
71000;5255;2115;1853
71100;5047;2035;1956
71200;5371;2166;2024
71300;5266;2119;1923
71400;5099;2148;1973
71500;5134;2232;2037
71600;5100;2018;1942
71700;5065;2168;1952
71800;5140;2288;1868
71900;5157;2087;2005
72000;5221;2110;2134
72100;5251;2111;1881
72200;5248;2165;1905
72300;5128;2163;1895
72400;5249;2090;1901
72500;5707;2191;2065
72600;5370;2572;2355
72700;5265;2237;2037
72800;5588;2297;2086
72900;5260;2166;1907
73000;5568;2338;2161
73100;5326;2166;1985
73200;5196;2100;2138
73300;5259;2142;1908
73400;5443;2094;1958
73500;5072;2142;1837
73600;4981;2230;1930
73700;5432;2249;2004
73800;5507;2179;2310
73900;5472;2130;2033
74000;5252;2250;2005
74100;5272;2132;2040
74200;5359;2257;2069
74300;5307;2227;1943
74400;5487;2128;1899
74500;5460;2156;2001
74600;5434;2178;2014
74700;5478;2177;1952
74800;5462;2167;1930
74900;5345;2103;1885
75000;5563;2392;1966
75100;5445;2266;1993
75200;5534;2235;1949
75300;5374;2153;2050
75400;5582;2134;1969
75500;5473;2202;2041
75600;5248;2288;2040
75700;5440;2180;1988
75800;5358;2217;2079
75900;5515;2401;2150
76000;5419;2185;2060
76100;5492;2173;1996
76200;5711;2187;2011
76300;5399;2406;2063
76400;5632;2240;2243
76500;5802;2335;2022
76600;5533;2275;2037
76700;5465;2284;1986
76800;5389;2345;2189
76900;5554;2319;2116
77000;5574;2166;2120
77100;5595;2274;1948
77200;5787;2306;2140
77300;5747;2163;2057
77400;5689;2310;2059
77500;5767;2391;2090
77600;5534;2502;1974
77700;5658;2386;2178
77800;5536;2537;2112
77900;5712;2348;2087
78000;5666;2276;2040
78100;5780;2359;2272
78200;5616;2494;2418
78300;5678;2449;2223
78400;5536;2338;2258
78500;5818;2420;2084
78600;5787;2394;2153
78700;5704;2295;2297
78800;5666;2456;2146
78900;5808;2347;2188
79000;5718;2450;2278
79100;5749;2256;2244
79200;5775;2415;2200
79300;5658;2457;2110
79400;5635;2305;2302
79500;5359;2310;2072
79600;5820;2404;2045
79700;5771;2477;2091
79800;5633;2447;2095
79900;6095;2393;2101
80000;5691;2375;2086
80100;5863;2359;2225
80200;5773;2445;2157
80300;6000;2365;2152
80400;6003;2359;2246
80500;5884;2526;2257
80600;5825;2476;2274
80700;5515;2410;2137
80800;5680;2469;2092
80900;5759;2450;2263
81000;5930;2549;2355
81100;5976;2338;2180
81200;5808;2365;2375
81300;5890;2484;2291
81400;5906;2438;2364
81500;5928;2451;2101
81600;5924;2425;2226
81700;5953;2430;2114
81800;5820;2458;2290
81900;5867;2448;2238
82000;5893;2283;2207
82100;6102;2291;2246
82200;5905;2353;2187
82300;6067;2374;2269
82400;6093;2315;2171
82500;5787;2474;2338
82600;5911;2470;2370
82700;6081;2410;2599
82800;5881;2845;2076
82900;6128;2422;2257
83000;5805;2581;2159
83100;5989;2434;2328
83200;5928;2453;2175
83300;6015;2472;2277
83400;6090;2478;2169
83500;5929;2445;2235
83600;5915;2518;2230
83700;5946;2554;2253
83800;6032;2476;2468
83900;6179;2625;2219
84000;6102;2443;2259
84100;6263;2443;2166
84200;5972;2468;2171
84300;6100;2404;2450
84400;6066;2444;2261
84500;6156;2529;2336
84600;6096;2498;2392
84700;6133;2522;2517
84800;6309;2512;2344
84900;5972;2671;2251
85000;6197;2663;2270
85100;5940;2600;2533
85200;5797;2560;2327
85300;5855;2497;2284
85400;6350;2557;2359
85500;6368;2555;2269
85600;6279;2531;2324
85700;6372;2529;2437
85800;6057;2615;2325
85900;6342;2554;2222
86000;6353;2520;2789
86100;6340;2807;2254
86200;6267;2605;2341
86300;6183;3459;2335
86400;6173;2582;2462
86500;6323;2696;2297
86600;6392;2583;2355
86700;6175;2722;2324
86800;6420;2559;2371
86900;6207;2706;2421
87000;6385;2680;2370
87100;6151;2610;2392
87200;6199;2619;2459
87300;6066;2659;2281
87400;6368;2616;2384
87500;6467;2686;2308
87600;6536;2692;2249
87700;6325;2718;2559
87800;6373;2626;2371
87900;6245;2643;2349
88000;6345;2705;2442
88100;6419;2599;2524
88200;6313;2698;2461
88300;6346;2743;2488
88400;6371;2572;2421
88500;6219;2735;2382
88600;6402;2541;2253
88700;6462;2656;2533
88800;6490;2757;2444
88900;6642;2515;2588
89000;6652;2674;2479
89100;6410;2692;2570
89200;6611;2530;2419
89300;6357;2671;2419
89400;6403;2822;2209
89500;6408;2645;2367
89600;6535;2833;2360
89700;6502;2669;2559
89800;6539;2726;2615
89900;6489;2534;2442
90000;6336;2707;2382
90100;6577;2662;2600
90200;6586;2822;2398
90300;6502;2731;2303
90400;6623;2664;2440
90500;6598;2729;2574
90600;6747;2767;2349
90700;6784;2743;2356
90800;6574;2602;2353
90900;6517;2775;2615
91000;6459;2679;2485
91100;6401;2810;2471
91200;6675;2726;2452
91300;6312;2782;2545
91400;6734;2679;2662
91500;6241;2808;2667
91600;7021;2704;2370
91700;6600;2796;2536
91800;6630;2712;2514
91900;6471;2789;2468
92000;6528;2709;2529
92100;6509;2875;2694
92200;6652;2757;2677
92300;6787;2795;2495
92400;6773;2788;2576
92500;6636;2785;2604
92600;6801;2773;2517
92700;6661;2734;2457
92800;6689;2683;2485
92900;6391;2859;2434
93000;6583;2903;2506
93100;6697;2739;2441
93200;6696;2875;2481
93300;6814;2683;2636
93400;6913;2888;2526
93500;6730;2803;2578
93600;6679;2890;2538
93700;6542;2798;2569
93800;6823;2878;2732
93900;6837;2682;2558
94000;6732;2817;2577
94100;6916;2944;2643
94200;6607;2848;2556
94300;6757;2788;2737
94400;6621;2995;2529
94500;7071;2816;2618
94600;6803;2912;2665
94700;6676;2842;2447
94800;6595;2941;2627
94900;6803;2829;2548
95000;6516;2720;2617
95100;6810;2964;2656
95200;6950;2803;2563
95300;7003;2785;2668
95400;6817;2858;2773
95500;6898;2877;2807
95600;7000;2877;2523
95700;6933;2816;2474
95800;7147;2827;2517
95900;7081;2777;2546
96000;6949;2970;2686
96100;6914;2778;2686
96200;7013;2881;2559
96300;6853;2777;2886
96400;6988;2908;2608
96500;6922;3068;2544
96600;6789;3006;2841
96700;6914;3063;2570
96800;7095;2929;2753
96900;7013;2812;2763
97000;7233;2892;2650
97100;6915;2901;2698
97200;7016;3099;2605
97300;7001;3015;2654
97400;6586;2951;2633
97500;7166;2908;2684
97600;7019;2976;2750
97700;7177;2954;2636
97800;6739;3004;2697
97900;7053;2906;2633
98000;7040;2916;2653
98100;7084;2871;2837
98200;6993;2949;2605
98300;7050;3046;2721
98400;7120;2984;2613
98500;6926;3064;2791
98600;6937;3058;2559
98700;7250;2929;2602
98800;6744;2863;2623
98900;7124;3053;2703
99000;7210;3093;2751
99100;7240;2976;2714
99200;7227;3013;2647
99300;7102;2980;2701
99400;7174;3166;2737
99500;7316;3065;2622
99600;7179;5038;2960
99700;7250;3053;2673
99800;7407;2976;3162
99900;7331;3297;2844
